context,verse_id,answer,entity_type
سپس بارانی  بر سر آنها باراندیم ؛ و چه بد است باران انذارشدگان!,s27.58,باران,othres
خداوند همان کسی است که بادها را می‌فرستد تا ابرهایی را به حرکت در آورند، سپس آنها را در پهنه آسمان آن گونه که بخواهد می‌گستراند و متراکم می‌سازد؛ در این هنگام دانه‌های باران را می‌بینی که از لا به لای آن خارج می‌شود، هنگامی که این  را به هر کس از بندگانش که بخواهد می‌رساند، ناگهان خوشحال می‌شوند...,s30.48,باران,othres
آگاهی از زمان قیام قیامت مخصوص خداست، و اوست که باران را نازل می‌کند، و آنچه را که در رحم‌ها  است می‌داند، و هیچ کس نمی‌داند فردا چه به دست می‌آورد، و هیچ کس نمی‌داند در چه سرزمینی می‌میرد؟ خداوند عالم و آگاه است!,s31.34,باران,othres
او کسی است که باران سودمند را پس از آنکه مأیوس شدند نازل می‌کند و رحمت خویش را می‌گستراند؛ و او ولیّ و  و ستوده است!,s42.28,باران,othres
همه اینها برای روزی‌بخشیدن به بندگان است و بوسیله باران سرزمین مرده را زنده کردیم؛  زنده‌شدن مُردگان نیز همین گونه است!,s50.11,باران,othres
تا بارانی از «سنگ - گِل» بر آنها بفرستیم؛,s51.33,باران,othres
و  در سرگذشت «عاد»  در آن هنگام که تندبادی بی‌باران بر آنها فرستادیم،,s51.41,باران,othres
بدانید زندگی دنیا تنها بازی و سرگرمی و تجمّل پرستی و فخرفروشی در میان شما و افزون طلبی در اموال و فرزندان است، همانند بارانی که محصولش کشاورزان را در شگفتی فرو می‌برد، سپس خشک می‌شود بگونه‌ای که آن را زردرنگ می‌بینی؛ سپس تبدیل به کاه می‌شود! و در آخرت، عذاب شدید است یا مغفرت و رضای الهی؛ و  زندگی دنیا چیزی جز متاع فریب نیست!,s57.20,باران,othres
تا بارانهای پربرکت آسمان را پی در پی بر شما فرستد،,s71.11,باران,othres
و از ابرهای باران‌زا آبی فراوان نازل کردیم،,s78.14,باران,othres
سوگند به آسمان پرباران،,s86.11,باران,othres
و  زمانی را که موسی برای قوم خویش، آب طلبید، به او دستور دادیم: «عصای خود را بر آن سنگ مخصوص بزن!» ناگاه دوازده چشمه آب از آن جوشید؛ آن‌گونه که هر یک ، چشمه مخصوص خود را می‌شناختند!  «از روزیهای الهی بخورید و بیاشامید! و در زمین فساد نکنید!»,s2.60,عصا,othres
 عصای خود را افکند؛ ناگهان اژدهای آشکاری شد!,s7.107,عصا,othres
 به موسی وحی کردیم که: «عصای خود را بیفکن!» ناگهان  وسایل دروغین آنها را بسرعت برمی‌گرفت.,s7.117,عصا,othres
ما آنها را به دوازده گروه -که هر یک شاخه‌ای  بود - تقسیم کردیم. و هنگامی که قوم موسی  از او تقاضای آب کردند، به او وحی فرستادیم که: «عصای خود را بر سنگ بزن!» ناگهان دوازده چشمه از آن بیرون جست؛ آنچنان که هر گروه، چشمه و آبشخور خود را می‌شناخت. و ابر را بر سر آنها سایبان ساختیم؛ و بر آنها «مَن» و «سَلوی» فرستادیم؛  از روزیهای پاکیزه‌ای که به شما داده‌ایم، بخورید!  به ما ستم نکردند، لکن به خودشان ستم می‌نمودند.,s7.160,عصا,othres
سپس سالی فرامی‌رسد که باران فراوان نصیب مردم می‌شود؛ و در آن سال، مردم عصاره  می‌گیرند »,s12.49,عصا,othres
گفت: «این عصای من است؛ بر آن تکیه می‌کنم، برگ درختان را با آن برای گوسفندانم فرومی‌ریزم؛ و مرا با آن کارها و نیازهای دیگری است.,s20.18,عصا,othres
گفت: «شما اول بیفکنید!» در این هنگام طنابها و عصاهای آنان بر اثر سحرشان چنان به نظر می‌رسید که حرکت می‌کند!,s20.66,عصا,othres
و ما انسان را از عصاره‌ای از گِل آفریدیم؛,s23.12,عصا,othres
در این هنگام موسی عصای خود را افکند، و ناگهان مار عظیم و آشکاری شد؛,s26.32,عصا,othres
آنها طنابها و عصاهای خود را افکندند و گفتند: «به عزّت فرعون، ما قطعاً پیروزیم!»,s26.44,عصا,othres
سپس موسی عصایش را افکند، ناگهان تمام وسایل دروغین آنها را بلعید!,s26.45,عصا,othres
و بدنبال آن به موسی وحی کردیم: «عصایت را به دریا بزن!»  و دریا از هم شکافته شد، و هر بخشی همچون کوه عظیمی بود!,s26.63,عصا,othres
و عصایت را بیفکن! -هنگامی که  به آن نگاه کرد، دید  همچون ماری به هر سو می‌دود  به عقب برگشت، و حتی پشت سر خود را نگاه نکرد- ای موسی! نترس، که رسولان در نزد من نمی‌ترسند!,s27.10,عصا,othres
عصایت را بیفکن!» هنگامی که  دید همچون ماری با سرعت حرکت می‌کند، ترسید و به عقب برگشت، و حتّی پشت سر خود را نگاه نکرد! ندا آمد: «برگرد و نترس، تو در امان هستی!,s28.31,عصا,othres
ولی ما اقوامی را در اعصار مختلف خلق کردیم، و زمانهای طولانی بر آنها گذشت ! تو هرگز در میان مردم مدین اقامت نداشتی تا  آیات ما را برای آنها  بخوانی، ولی ما بودیم که تو را فرستادیم !,s28.45,عصا,othres
سپس نسل او را از عصاره‌ای از آب ناچیز و بی‌قدر آفرید.,s32.8,عصا,othres
 هنگامی که مرگ را بر او مقرّر داشتیم، کسی آنها را از مرگ وی آگاه نساخت مگر جنبنده زمین  که عصای او را می‌خورد ؛ هنگامی که بر زمین افتاد جنّیان فهمیدند که اگر از غیب آگاه بودند در عذاب خوارکننده باقی نمی‌ماندند!,s34.14,عصا,othres
در آفرینش آسمانها و زمین، و آمد و شد شب و روز، و کشتیهایی که در دریا به سود مردم در حرکتند، و آبی که خداوند از آسمان نازل کرده، و با آن، زمین را پس از مرگ، زنده نموده، و انواع جنبندگان را در آن گسترده، و  در تغییر مسیر بادها و ابرهایی که میان زمین و آسمان مسخرند، نشانه‌هایی است  برای مردمی که عقل دارند و می‌اندیشند!,s2.164,کشتی,othres
و گفتارشان که: «ما، مسیح عیسی بن مریم، پیامبر خدا را کشتیم!» در حالی که نه او را کشتند، و نه بر دار آویختند؛ لکن امر بر آنها مشتبه شد. و کسانی که در مورد  او اختلاف کردند، از آن در شک هستند و علم به آن ندارند و تنها از گمان پیروی می‌کنند؛ و قطعاً او را نکشتند!,s4.157,کشتی,othres
امّا سرانجام او را تکذیب کردند؛ و ما او و کسانی را که با وی در کشتی بودند، رهایی بخشیدیم؛ و کسانی که آیات ما را تکذیب کردند، غرق کردیم؛ چه اینکه آنها گروهی نابینا  بودند.,s7.64,کشتی,othres
این شما نبودید که آنها را کشتید؛ بلکه خداوند آنها را کشت! و این تو نبودی  انداختی؛ بلکه خدا انداخت! و خدا می‌خواست مؤمنان را به این وسیله امتحان خوبی کند؛ خداوند شنوا و داناست.,s8.17,کشتی,othres
او کسی است که شما را در خشکی و دریا سیر می‌دهد؛ زمانی که در کشتی قرارمی‌گیرید، و بادهای موافق آنان را  حرکت میدهد و خوشحال می‌شوند، ناگهان طوفان شدیدی می‌وزد؛ و امواج از هر سو به سراغ آنها می‌آید؛ و گمان می‌کنند هلاک خواهند شد؛ در آن هنگام، خدا را از روی اخلاص می‌خوانند که: «اگر ما را از این گرفتاری نجات دهی، حتماً از سپاسگزاران خواهیم بود!»,s10.22,کشتی,othres
امّا آنها او را تکذیب کردند! و ما، او و کسانی را که با او در کشتی بودند، نجات دادیم؛ و آنان را جانشین  قرار دادیم؛ و کسانی را که آیات ما را تکذیب کردند، غرق نمودیم! پس ببین عاقبت کار کسانی که انذار شدند ، چگونه بود!,s10.73,کشتی,othres
و  در حضور ما و طبق وحی ما، کشتی بساز! و درباره آنها که ستم کردند شفاعت مکن، که  آنها غرق شدنی هستند!»,s11.37,کشتی,othres
او مشغول ساختن کشتی بود، و هر زمان گروهی از اشراف قومش بر او می‌گذشتند، او را مسخره می‌کردند؛  گفت: «اگر ما را مسخره می‌کنید، ما نیز شما را همین‌گونه مسخره خواهیم کرد!,s11.38,کشتی,othres
او گفت: «به نام خدا بر آن سوار شوید! و هنگام حرکت و توقف کشتی، یاد او کنید، که پروردگارم آمرزنده و مهربان است!»,s11.41,کشتی,othres
و آن کشتی، آنها را از میان امواجی همچون کوه‌ها حرکت میداد؛  نوح فرزندش را که در گوشه‌ای بود صدا زد: «پسرم! همراه ما سوار شو، و با کافران مباش!»,s11.42,کشتی,othres
خداوند همان کسی است که آسمانها و زمین را آفرید؛ و از آسمان، آبی نازل کرد؛ و با آن، میوه‌ها  را برای روزی شما  بیرون آورد؛ و کشتی‌ها را مسخّر شما گردانید، تا بر صفحه دریا به فرمان او حرکت کنند؛ و نهرها را  مسخّر شما نمود؛,s14.32,کشتی,othres
او کسی است که دریا را مسخّر  ساخت تا از آن، گوشت تازه بخورید؛ و زیوری برای پوشیدن  از آن استخراج کنید؛ و کشتیها را می‌بینی که سینه دریا را می‌شکافند تا شما  از فضل خدا بهره گیرید؛ شاید شکر نعمتهای او را بجا آورید!,s16.14,کشتی,othres
پروردگارتان کسی است که کشتی را در دریا برای شما به حرکت درمی‌آورد، تا از نعمت او بهره‌مند شوید؛ او نسبت به شما مهربان است.,s17.66,کشتی,othres
آن دو به راه افتادند؛ تا آن که سوار کشتی شدند،  کشتی را سوراخ کرد.  گفت: «آیا آن را سوراخ کردی که اهلش را غرق کنی؟! راستی که چه کار بدی انجام دادی!»,s18.71,کشتی,othres
باز به راه خود ادامه دادند، تا اینکه نوجوانی را دیدند؛ و او آن نوجوان را کشت.  گفت: «آیا انسان پاکی را، بی آنکه قتلی کرده باشد، کشتی؟! براستی کار زشتی انجام دادی!»,s18.74,کشتی,othres
اما آن کشتی مال گروهی از مستمندان بود که با آن در دریا کار می‌کردند؛ و من خواستم آن را معیوب کنم؛  پشت سرشان پادشاهی  بود که هر کشتی  را بزور میگرفت!,s18.79,کشتی,othres
آنها پیامبرانی بودند که خداوند مشمول نعمتشان قرار داده بود، از فرزندان آدم، و از کسانی که با نوح بر کشتی سوار کردیم، و از دودمان ابراهیم و یعقوب، و از کسانی که هدایت کردیم و برگزیدیم. آنها کسانی بودند که وقتی آیات خداوند رحمان بر آنان خوانده می‌شد به خاک می‌افتادند، در حالی که سجده می‌کردند و گریان بودند.,s19.58,کشتی,othres
در آن هنگام که خواهرت  راه می‌رفت و می‌گفت: «آیا کسی را به شما نشان دهم که این نوزاد را کفالت می‌کند !» پس تو را به مادرت بازگرداندیم، تا چشمش به تو روشن شود؛ و غمگین نگردد! و تو یکی  را کشتی؛ اما ما تو را از اندوه نجات دادیم! و بارها تو را آزمودیم! پس از آن، سالیانی در میان مردم «مدین» توقف نمودی؛ سپس در زمان مقدّر  به این جا آمدی، ای موسی!,s20.40,کشتی,othres
آیا ندیدی که خداوند آنچه را در زمین است مسخّر شما کرد؛ و  کشتیهایی را که به فرمان او بر صفحه اقیانوسها حرکت می‌کنند؛ و آسمان  را نگه می‌دارد، تا جز بفرمان او، بر زمین فرو نیفتند؟ خداوند نسبت به مردم رحیم و مهربان است!,s22.65,کشتی,othres
و بر آنها و بر کشتیها سوار می‌شوید!,s23.22,کشتی,othres
ما به نوح وحی کردیم که: «کشتی را در حضور ما، و مطابق وحی ما بساز. و هنگامی که فرمان ما  فرا رسد، و آب از تنور بجوشد ، از هر یک از انواع حیوانات یک جفت در کشتی سوار کن؛ و همچنین خانواده‌ات را، مگر آنانی که قبلاً وعده هلاکشان داده شده ؛ و دیگر درباره ستمگران با من سخن مگو، که آنان همگی هلاک خواهند شد.,s23.27,کشتی,othres
و هنگامی که تو و همه کسانی که با تو هستند بر کشتی سوار شدید، بگو: «ستایش برای خدایی است که ما را از قوم ستمگر نجات بخشید!»,s23.28,کشتی,othres
ما، او و کسانی را که با او بودند، در آن کشتی که پر  بود، رهایی بخشیدیم!,s26.119,کشتی,othres
و هنگامی که خواست با کسی که دشمن هر دوی آنها بود درگیر شود و با قدرت مانع او گردد،  گفت: «ای موسی می‌خواهی! مرا بکشی همان گونه که دیروز انسانی را کشتی؟! تو فقط می‌خواهی جبّاری در روی زمین باشی، و نمی‌خواهی از مصلحان باشی!»,s28.19,کشتی,othres
ما او و سرنشینان کشتی را رهایی بخشیدیم، و آن را آیتی برای جهانیان قرار دادیم!,s29.15,کشتی,othres
هنگامی که بر سوار بر کشتی شوند، خدا را با اخلاص می‌خوانند ؛ امّا هنگامی که خدا آنان را به خشکی رساند و نجات داد، باز مشرک می‌شوند!,s29.65,کشتی,othres
و از آیات  خدا این است که بادها را بعنوان بشارتگرانی می‌فرستد تا شما را از رحمتش بچشاند  و کشتیها بفرمانش حرکت کنند و از فضل او بهره گیرید؛ شاید شکرگزاری کنید.,s30.46,کشتی,othres
آیا ندیدی کشتیها بر  دریاها به فرمان خدا، و به  نعمت او حرکت می‌کنند تا بخشی از آیاتش را به شما نشان دهد؟! در اینها نشانه‌هایی است برای کسانی که شکیبا و شکرگزارند!,s31.31,کشتی,othres
دو دریا یکسان نیستند: این یکی دریایی است که آبش گوارا و شیرین و نوشیدنش خوشگوار است، و آن یکی شور و تلخ و گلوگیر؛  از هر دو گوشتی تازه می خورید و وسایل زینتی استخراج کرده می‌پوشید؛ و کشتیها را در آن می‌بینی که آنها را می‌شکافند  تا از فضل خداوند بهره‌گیرید، و شاید شکر  بجا آورید!,s35.12,کشتی,othres
نشانه‌ای  برای آنان است که ما فرزندانشان را در کشتیهایی پر  حمل کردیم.,s36.41,کشتی,othres
به خاطر بیاور زمانی را که به سوی کشتی پر  فرار کرد.,s37.140,کشتی,othres
و برای شما در آنها منافع بسیاری  است، تا بوسیله آنها به مقصدی که در دل دارید برسید؛ و بر آنها و بر کشتیها سوار می‌شوید.,s40.80,کشتی,othres
از نشانه‌های او کشتیهایی است که در دریا همچون کوه‌ها به نظر می‌رسند!,s42.32,کشتی,othres
و همان کسی که همه زوجها را آفرید، و برای شما از کشتیها و چهارپایان مرکبهایی قرارداد که بر آن سوار می‌شوید،,s43.12,کشتی,othres
خداوند همان کسی است که دریا را مسخّر شما کرد تا کشتیها بفرمانش در آن حرکت کنند و بتوانید از فضل او بهره گیرید، و شاید شکر نعمتهایش را بجا آورید!,s45.12,کشتی,othres
و سوگند به کشتیهایی که به آسانی به حرکت درمی‌آیند،,s51.3,کشتی,othres
و برای اوست کشتیهای ساخته شده که در دریا به حرکت درمی‌آیند و همچون کوهی هستند!,s55.24,کشتی,othres
و هنگامی که آب طغیان کرد، ما شما را سوار بر کشتی کردیم،,s69.11,کشتی,othres
آن کس که زمین را بستر شما، و آسمان  را همچون سقفی بالای سر شما قرار داد؛ و از آسمان آبی فرو فرستاد؛ و به وسیله آن، میوه‌ها را پرورش داد؛ تا روزی شما باشد. بنابر این، برای خدا همتایانی قرار ندهید، در حالی که می‌دانید .,s2.22,آب,othres
و  زمانی را که موسی برای قوم خویش، آب طلبید، به او دستور دادیم: «عصای خود را بر آن سنگ مخصوص بزن!» ناگاه دوازده چشمه آب از آن جوشید؛ آن‌گونه که هر یک ، چشمه مخصوص خود را می‌شناختند!  «از روزیهای الهی بخورید و بیاشامید! و در زمین فساد نکنید!»,s2.60,آب,othres
گفت: خداوند می‌فرماید: «گاوی باشد که نه برای شخم زدن رام شده؛ و نه برای زراعت آبکشی کند؛ از هر عیبی برکنار باشد، و حتی هیچ‌گونه رنگ دیگری در آن نباشد.» گفتند: «الان حق مطلب را آوردی!» سپس  آن را سر بریدند؛ ولی مایل نبودند این کار را انجام دهند.,s2.71,آب,othres
سپس دلهای شما بعد از این واقعه سخت شد؛ همچون سنگ، یا سخت‌تر! چرا که پاره‌ای از سنگها می‌شکافد، و از آن نهرها جاری می‌شود؛ و پاره‌ای از آنها شکاف برمی‌دارد، و آب از آن تراوش می‌کند؛ و پاره‌ای از خوف خدا  به زیر می‌افتد؛  و خداوند از اعمال شما غافل نیست.,s2.74,آب,othres
در آفرینش آسمانها و زمین، و آمد و شد شب و روز، و کشتیهایی که در دریا به سود مردم در حرکتند، و آبی که خداوند از آسمان نازل کرده، و با آن، زمین را پس از مرگ، زنده نموده، و انواع جنبندگان را در آن گسترده، و  در تغییر مسیر بادها و ابرهایی که میان زمین و آسمان مسخرند، نشانه‌هایی است  برای مردمی که عقل دارند و می‌اندیشند!,s2.164,آب,othres
و هنگامی که طالوت  سپاهیان را با خود بیرون برد، به آنها گفت: «خداوند، شما را به وسیله یک نهر آب، آزمایش می‌کند؛ آنها  از آن بنوشند، از من نیستند؛ و آنها که جز یک پیمانه با دست خود، بیشتر از آن نخورند، از من هستند» جز عده کمی، همگی از آن آب نوشیدند. سپس هنگامی که او، و افرادی که با او ایمان آورده بودند،  از آن نهر گذشتند،  گفتند: «امروز، ما توانایی مقابله با  و سپاهیان او را نداریم.» اما آنها که می‌دانستند خدا را ملاقات خواهند کرد  گفتند: «چه بسیار گروه‌های کوچکی که به فرمان خدا، بر گروه‌های عظیمی پیروز شدند!» و خداوند، با صابران و استقامت‌کنندگان) است.,s2.249,آب,othres
یا همانند کسی که از کنار یک آبادی  عبور کرد، در حالی که دیوارهای آن، به روی سقفها فرو ریخته بود،  گفت: «چگونه خدا اینها را پس از مرگ، زنده می‌کند؟!»  خدا او را یکصد سال میراند؛ سپس زنده کرد؛ و به او گفت: «چه‌قدر درنگ کردی؟» گفت: «یک روز؛ یا بخشی از یک روز.» فرمود: «نه، بلکه یکصد سال درنگ کردی! نگاه کن به غذا و نوشیدنی خود  هیچ‌گونه تغییر نیافته است!  ولی به الاغ خود نگاه کن  برای اینکه تو را نشانه‌ای برای مردم  قرار دهیم.  به استخوانها  بر او آشکار شد، گفت: «می‌دانم خدا بر هر کاری توانا است».,s2.259,آب,othres
 این، از خبرهای غیبی است که به تو وحی می‌کنیم؛ و تو در آن هنگام که قلمهای خود را  به آب می‌افکندند تا کدامیک کفالت و سرپرستی مریم را عهده‌دار شود، و  به هنگامی که  با هم کشمکش داشتند، حضور نداشتی؛ و همه اینها، از راه وحی به تو گفته شد.),s3.44,آب,othres
اینها مرزهای الهی است؛ و هر کس خدا و پیامبرش را اطاعت کند،  خداوند وی را در باغهایی از بهشت وارد می‌کند که همواره، آب از زیر درختانش جاری است؛ جاودانه در آن می‌مانند؛ و این، پیروزی بزرگی است!,s4.13,آب,othres
ای کسانی که ایمان آورده‌اید! در حال مستی به نماز نزدیک نشوید، تا بدانید چه می‌گویید! و همچنین هنگامی که جنب هستید -مگر اینکه مسافر باشید- تا غسل کنید. و اگر بیمارید، یا مسافر، و یا «قضای حاجت» کرده‌اید، و یا با زنان آمیزش جنسی داشته‌اید، و در این حال، آب  نیافتید، با خاک پاکی تیمّم کنید!  صورتها و دستهایتان را با آن مسح نمایید. خداوند، بخشنده و آمرزنده است.,s4.43,آب,othres
همانها که کافران را به جای مؤمنان، دوست خود انتخاب می‌کنند. آیا عزّت و آبرو نزد آنان می‌جویند؟ با اینکه همه عزّتها از آن خداست؟!,s4.139,آب,othres
ای کسانی که ایمان آورده‌اید! هنگامی که به نماز می‌ایستید، صورت و دستها را تا آرنج بشویید! و سر و پاها را تا مفصل  مسح کنید! و اگر جنب باشید، خود را بشویید ! و اگر بیمار یا مسافر باشید، یا یکی از شما از محل پستی آمده ، یا با زنان تماس گرفته ، و آب  نیابید، با خاک پاکی تیمم کنید! و از آن، بر صورت  و دستها بکشید! خداوند نمی‌خواهد مشکلی برای شما ایجاد کند؛ بلکه می‌خواهد شما را پاک سازد و نعمتش را بر شما تمام نماید؛ شاید شکر او را بجا آورید!,s5.6,آب,othres
و رها کن کسانی را که آیین  خود را به بازی و سرگرمی گرفتند، و زندگی دنیا، آنها را مغرور ساخته، و با این ، به آنها یادآوری نما، تا گرفتار  اعمال خود نشوند!  جز خدا، نه یاوری دارند، و نه شفاعت‌کننده‌ای! و  هر گونه عوضی بپردازد، از او پذیرفته نخواهد شد؛ آنها کسانی هستند که گرفتار اعمالی شده‌اند که خود انجام داده‌اند؛ نوشابه‌ای از آب سوزان برای آنهاست؛ و عذاب دردناکی بخاطر اینکه کفر می‌ورزیدند  می‌کردند.,s6.70,آب,othres
او کسی است که از آسمان، آبی نازل کرد، و به وسیله آن، گیاهان گوناگون رویاندیم؛ و از آن، ساقه‌ها و شاخه‌های سبز، خارج ساختیم؛ و از آنها دانه‌های متراکم، و از شکوفه نخل، شکوفه‌هایی با رشته‌های باریک بیرون فرستادیم؛ و باغهایی از انواع انگور و زیتون و انار،  شبیه به یکدیگر، و  بی‌شباهت! هنگامی که میوه می دهد، به میوه آن و طرز رسیدنش بنگرید که در آن، نشانه‌هایی  برای افراد باایمان است!,s6.99,آب,othres
و  این گونه در هر شهر و آبادی، بزرگان گنهکاری قرار دادیم؛  و سرانجام کارشان این شد که به مکر  پرداختند؛ ولی تنها خودشان را فریب می‌دهند و نمی‌فهمند!,s6.123,آب,othres
این بخاطر آن است که پروردگارت هیچ‌گاه  شهرها و آبادیها را بخاطر ستمهایشان در حال غفلت و بی‌خبری هلاک نمی‌کند. ,s6.131,آب,othres
چه بسیار شهرها و آبادیها که آنها را  هلاک کردیم! و عذاب ما شب‌هنگام، یا در روز هنگامی که استراحت کرده بودند، به سراغشان آمد.,s7.4,آب,othres
و دوزخیان، بهشتیان را صدا می‌زنند که: « و مقداری آب، یا از آنچه خدا به شما روزی داده، به ما ببخشید!» آنها  می‌گویند: «خداوند اینها را بر کافران حرام کرده است!»,s7.50,آب,othres
او کسی است که بادها را بشارت دهنده در پیشاپیش  رحمتش می‌فرستد؛ تا ابرهای سنگین‌بار را  کشند؛  ما آنها را به سوی زمینهای مرده می‌فرستیم؛ و به وسیله آنها، آب  را نازل می‌کنیم؛ و با آن، از هرگونه میوه‌ای  بیرون می‌آوریم؛ این گونه  مردگان را  زنده می‌کنیم، شاید  متذکّر شوید!,s7.57,آب,othres
و ما در هیچ شهر و آبادی پیامبری نفرستادیم مگر اینکه اهل آن را به ناراحتیها و خسارتها گرفتار ساختیم؛ شاید  بازگردند و تضرع کنند!,s7.94,آب,othres
