context,verse_id,answer,entity_type
و هنگامی که طالوت  سپاهیان را با خود بیرون برد، به آنها گفت: «خداوند، شما را به وسیله یک نهر آب، آزمایش می‌کند؛ آنها  از آن بنوشند، از من نیستند؛ و آنها که جز یک پیمانه با دست خود، بیشتر از آن نخورند، از من هستند» جز عده کمی، همگی از آن آب نوشیدند. سپس هنگامی که او، و افرادی که با او ایمان آورده بودند،  از آن نهر گذشتند،  گفتند: «امروز، ما توانایی مقابله با  و سپاهیان او را نداریم.» اما آنها که می‌دانستند خدا را ملاقات خواهند کرد  گفتند: «چه بسیار گروه‌های کوچکی که به فرمان خدا، بر گروه‌های عظیمی پیروز شدند!» و خداوند، با صابران و استقامت‌کنندگان) است.,s2.249, یک ,numbers
یا همانند کسی که از کنار یک آبادی  عبور کرد، در حالی که دیوارهای آن، به روی سقفها فرو ریخته بود،  گفت: «چگونه خدا اینها را پس از مرگ، زنده می‌کند؟!»  خدا او را یکصد سال میراند؛ سپس زنده کرد؛ و به او گفت: «چه‌قدر درنگ کردی؟» گفت: «یک روز؛ یا بخشی از یک روز.» فرمود: «نه، بلکه یکصد سال درنگ کردی! نگاه کن به غذا و نوشیدنی خود  هیچ‌گونه تغییر نیافته است!  ولی به الاغ خود نگاه کن  برای اینکه تو را نشانه‌ای برای مردم  قرار دهیم.  به استخوانها  بر او آشکار شد، گفت: «می‌دانم خدا بر هر کاری توانا است».,s2.259, یک ,numbers
ای کسانی که ایمان آورده‌اید! هنگامی که بدهی مدّت‌داری  به یکدیگر پیدا کنید، آن را بنویسید! و باید نویسنده‌ای از روی عدالت،  در میان شما بنویسد! و کسی که قدرت بر نویسندگی دارد، نباید از نوشتن -همان طور که خدا به او تعلیم داده- خودداری کند! پس باید بنویسد، و آن کس که حق بر عهده اوست، باید املا کند، و از خدا که پروردگار اوست بپرهیزد، و چیزی را فروگذار ننماید! و اگر کسی که حق بر ذمه اوست، سفیه  ضعیف  است، یا  توانایی بر املاکردن ندارد، باید ولیّ او  با رعایت عدالت، املا کند! و دو نفر از مردان  خود را  شاهد بگیرید! و اگر دو مرد نبودند، یک مرد و دو زن، از کسانی که مورد رضایت و اطمینان شما هستند، انتخاب کنید!  تا اگر یکی انحرافی یافت، دیگری به او یادآوری کند. و شهود نباید به هنگامی که آنها را  دعوت می‌کنند، خودداری نمایند! و از نوشتن  چه کوچک باشد یا بزرگ، ملول نشوید ! این، در نزد خدا به عدالت نزدیکتر، و برای شهادت مستقیم تر، و برای جلوگیری از تردید و شک  بهتر می‌باشد؛ مگر اینکه داد و ستد نقدی باشد که بین خود، دست به دست می‌کنید. در این صورت، گناهی بر شما نیست که آن را ننویسید. ولی هنگامی که خرید و فروش  می‌کنید، شاهد بگیرید! و نباید به نویسنده و شاهد،  زیانی برسد ! و اگر چنین کنید، از فرمان پروردگار خارج شده‌اید. از خدا بپرهیزید! و خداوند به شما تعلیم می‌دهد؛ خداوند به همه چیز داناست.,s2.282, یک ,numbers
پیامبر، به آنچه از سوی پروردگارش بر او نازل شده، ایمان آورده است.  و همه مؤمنان ، به خدا و فرشتگان او و کتابها و فرستادگانش، ایمان آورده‌اند؛  ما در میان هیچ یک از پیامبران او، فرق نمی‌گذاریم . و  گفتند: «ما شنیدیم و اطاعت کردیم. پروردگارا!  آمرزش تو را ؛ و بازگشت  به سوی توست.»,s2.285, یک ,numbers
در دو گروهی که  با هم رو به رو شدند، نشانه  برای شما بود: یک گروه، در راه خدا نبرد می‌کرد؛ و جمع دیگری که کافر بود،  در حالی که آنها  را با چشم خود، دو برابر آنچه بودند، می‌دیدند.  و خداوند، هر کس را بخواهد ، با یاری خود، تأیید می‌کند. در این، عبرتی است برای بینایان!,s3.13, یک ,numbers
و در میان اهل کتاب، کسانی هستند که اگر ثروت زیادی به رسم امانت به آنها بسپاری، به تو باز می‌گردانند؛ و کسانی هستند که اگر یک دینار هم به آنان بسپاری، به تو باز نمی‌گردانند؛ مگر تا زمانی که بالای سر آنها ایستاده  باشی! این بخاطر آن است که می‌گویند: «ما در برابر امّیّین ، مسؤول نیستیم.» و بر خدا دروغ می‌بندند؛ در حالی که می‌دانند .,s3.75, یک ,numbers
بگو: «به خدا ایمان آوردیم؛ و  به آنچه بر ما و بر ابراهیم و اسماعیل و اسحاق و یعقوب و اسباط نازل گردیده؛ و آنچه به موسی و عیسی و  پیامبران، از طرف پروردگارشان داده شده است؛ ما در میان هیچ یک از آنان فرقی نمی‌گذاریم؛ و در برابرِ  او تسلیم هستیم.»,s3.84, یک ,numbers
هر یک از آنان، درجه و مقامی در پیشگاه خدا دارند؛ و خداوند به آنچه انجام می‌دهند، بیناست.,s3.163, یک ,numbers
 همان کسانی  که گفتند: «خداوند از ما پیمان گرفته که به هیچ پیامبری ایمان نیاوریم تا  یک قربانی بیاورد، که آتش  آن را بخورد!» بگو: «پیامبرانی پیش از من، برای شما آمدند؛ و دلایل روشن، و آنچه را گفتید آوردند؛ پس چرا آنها را به قتل رساندید اگر راست می‌گویید؟!»,s3.183, یک ,numbers
ای مردم! از  پروردگارتان بپرهیزید! همان کسی که همه شما را از یک انسان آفرید؛ و همسر او را  از جنس او خلق کرد؛ و از آن دو، مردان و زنان فراوانی  منتشر ساخت. و از خدایی بپرهیزید که  هنگامی که چیزی از یکدیگر می‌خواهید، نام او را می‌برید!   خویشاوندان خود، پرهیز کنید! زیرا خداوند، مراقب شماست.,s4.1, یک ,numbers
و اگر می‌ترسید که  عدالت را رعایت نکنید،  با زنان پاک  ازدواج نمائید، دو یا سه یا چهار همسر و اگر می‌ترسید عدالت را  رعایت نکنید، تنها یک همسر بگیرید، و یا از زنانی که مالک آنهائید استفاده کنید، این کار، از ظلم و ستم بهتر جلوگیری می‌کند.,s4.3, یک ,numbers
و مهر زنان را  بعنوان یک بدهی  به آنان بپردازید!  اگر آنها چیزی از آن را با رضایت خاطر به شما ببخشند، حلال و گوارا مصرف کنید!,s4.4, یک ,numbers
خداوند در باره فرزندانتان به شما سفارش می‌کند که سهم  پسر، به اندازه سهم دو دختر باشد؛ و اگر فرزندان شما،  بیش از دو دختر باشند، دو سوم میراث از آن آنهاست؛ و اگر یکی باشد، نیمی  از آن اوست. و برای هر یک از پدر و مادر او، یک ششم میراث است، اگر  فرزندی داشته باشد؛ و اگر فرزندی نداشته باشد، و  پدر و مادر از او ارث برند، برای مادر او یک سوم است ؛ و اگر او برادرانی داشته باشد، مادرش یک ششم می‌برد .  بعد از انجام وصیتی است که او کرده، و بعد از ادای دین است -شما نمی‌دانید پدران و مادران و فرزندانتان، کدامیک برای شما سودمندترند!- این فریضه الهی است؛ و خداوند، دانا و حکیم است.,s4.11, یک ,numbers
و برای شما، نصف میراث زنانتان است، اگر آنها فرزندی نداشته باشند؛ و اگر فرزندی داشته باشند، یک چهارم از آن شماست؛ پس از انجام وصیتی که کرده‌اند، و ادای دین . و برای زنان شما، یک چهارم میراث شماست، اگر فرزندی نداشته باشید؛ و اگر برای شما فرزندی باشد، یک هشتم از آن آنهاست؛ بعد از انجام وصیتی که کرده‌اید، و ادای دین. و اگر مردی بوده باشد که کلاله  از او ارث می‌برد، یا زنی که برادر یا خواهری دارد، سهم هر کدام، یک ششم است ؛ و اگر بیش از یک نفر باشند، آنها در یک سوم شریکند؛ پس از انجام وصیتی که شده، و ادای دین؛ بشرط آنکه  به آنها ضرر نزند. این سفارش خداست؛ و خدا دانا و بردبار است.,s4.12, یک ,numbers
و آنها که توانایی ازدواج با زنان  پاکدامن باایمان را ندارند، می‌توانند با زنان پاکدامن از بردگان باایمانی که در اختیار دارید ازدواج کنند -خدا به ایمان شما آگاه‌تر است؛ و همگی اعضای یک پیکرید- آنها را با اجازه صاحبان آنان تزویج نمایید، و مهرشان را به خودشان بدهید؛ به شرط آنکه پاکدامن باشند، نه بطور آشکار مرتکب زنا شوند، و نه دوست پنهانی بگیرند. و در صورتی که «محصنه» باشند و مرتکب عمل منافی عفت شوند، نصف مجازات زنان آزاد را خواهند داشت. این  برای کسانی از شماست که بترسند  به زحمت بیفتند؛ و  خودداری  برای شما بهتر است. و خداوند، آمرزنده و مهربان است.,s4.25, یک ,numbers
و اگر از جدایی و شکاف میان آن دو  بیم داشته باشید، یک داور از خانواده شوهر، و یک داور از خانواده زن انتخاب کنید . اگر این دو داور، تصمیم به اصلاح داشته باشند، خداوند به توافق آنها کمک می‌کند؛ زیرا خداوند، دانا و آگاه است .,s4.35, یک ,numbers
هیچ فرد باایمانی مجاز نیست که مؤمنی را به قتل برساند، مگر اینکه این کار از روی خطا و اشتباه از او سر زند؛  کسی که مؤمنی را از روی خطا به قتل رساند، باید یک برده مؤمن را آزاد کند و خونبهایی به کسان او بپردازد؛ مگر اینکه آنها خونبها را ببخشند. و اگر مقتول، از گروهی باشد که دشمنان شما هستند ، ولی مقتول باایمان بوده،  باید یک برده مؤمن را آزاد کند . و اگر از جمعیّتی باشد که میان شما و آنها پیمانی برقرار است، باید خونبهای او را به کسان او بپردازد، و یک برده مؤمن  آزاد کند. و آن کس که دسترسی  ندارد، دو ماه پی در پی روزه می‌گیرد. این،  توبه الهی است. و خداوند، دانا و حکیم است.,s4.92, یک ,numbers
 افراد باایمانی که بدون بیماری و ناراحتی، از جهاد بازنشستند، با مجاهدانی که در راه خدا با مال و جان خود جهاد کردند، یکسان نیستند! خداوند، مجاهدانی را که با مال و جان خود جهاد نمودند، بر قاعدان  برتری مهمّی بخشیده؛ و به هر یک از این دو گروه  خداوند وعده پاداش نیک داده، و مجاهدان را بر قاعدان، با پاداش عظیمی برتری بخشیده است.,s4.95, یک ,numbers
شما هرگز نمی‌توانید  در میان زنان، عدالت برقرار کنید، هر چند کوشش نمایید! ولی تمایل خود را بکلّی متوجّه یک طرف نسازید که دیگری را بصورت زنی که شوهرش را از دست داده درآورید! و اگر راه صلاح و پرهیزگاری پیش گیرید، خداوند آمرزنده و مهربان است.,s4.129, یک ,numbers
و هیچ یک از اهل کتاب نیست مگر اینکه پیش از مرگش به او  ایمان می‌آورد؛ و روز قیامت، بر آنها گواه خواهد بود.,s4.159, یک ,numbers
 هنگامی را که موسی به قوم خود گفت: «ای قوم من! نعمت خدا را بر خود متذکّر شوید هنگامی که در میان شما، پیامبرانی قرار داد؛  و شما را حاکم و صاحب اختیار خود قرار داد؛ و به شما چیزهایی بخشید که به هیچ یک از جهانیان نداده بود!,s5.20, یک ,numbers
دست مرد دزد و زن دزد را، به کیفر عملی که انجام داده‌اند، بعنوان یک مجازات الهی، قطع کنید! و خداوند توانا و حکیم است.,s5.38, یک ,numbers
خداوند شما را بخاطر سوگندهای بیهوده  مؤاخذه نمی‌کند؛ ولی در برابر سوگندهایی که  محکم کرده‌اید، مؤاخذه می‌نماید. کفاره این‌گونه قسمها، اطعام ده نفر مستمند، از غذاهای معمولی است که به خانواده خود می‌دهید؛ یا لباس پوشاندن بر آن ده نفر؛ و یا آزاد کردن یک برده؛ و کسی که هیچ کدام از اینها را نیابد، سه روز روزه می‌گیرد؛ این، کفاره سوگندهای شماست به هنگامی که سوگند یاد می‌کنید . و سوگندهای خود را حفظ کنید  خداوند آیات خود را این چنین برای شما بیان می‌کند، شاید شکر او را بجا آورید!,s5.89, یک ,numbers
 اگر ما نامه‌ای روی صفحه‌ای بر تو نازل کنیم، و  آن را با دستهای خود لمس کنند، باز کافران می‌گویند: «این، چیزی جز یک سحر آشکار نیست»!,s6.7, یک ,numbers
بگو: «او قادر است که از بالا یا از زیر پای شما، عذابی بر شما بفرستد؛ یا بصورت دسته‌های پراکنده شما را با هم بیامیزد؛ و طعم جنگ  را به هر یک از شما بوسیله دیگری بچشاند.» ببین چگونه آیات گوناگون را  بازگو می‌کنیم! شاید بفهمند !,s6.65, یک ,numbers
چگونه من از بتهای شما بترسم؟! در حالی که شما از این نمی‌ترسید که برای خدا، همتایی قرار داده‌اید که هیچ گونه دلیلی درباره آن، بر شما نازل نکرده است!  کدام یک از این دو دسته ، شایسته‌تر به ایمنی  هستند اگر می‌دانید؟!,s6.81, یک ,numbers
آنها کسانی هستند که خداوند هدایتشان کرده؛ پس به هدایت آنان اقتدا کن!  بگو: «در برابر این ، پاداشی از شما نمی‌طلبم! این ، چیزی جز یک یادآوری برای جهانیان نیست! »,s6.90, یک ,numbers
او کسی است که شما را از یک نفس آفرید! و شما دو گروه هستید: بعضی پایدار ، و بعضی ناپایدار؛ ما آیات خود را برای کسانی که می‌فهمند، تشریح نمودیم!,s6.98, یک ,numbers
اگر خدا می‌خواست،  و هیچ یک مشرک نمی‌شدند؛ و ما تو را مسؤول  آنها قرار نداده‌ایم؛ و وظیفه نداری آنها را  مجبور سازی!,s6.107, یک ,numbers
در آن روز که  همه آنها را جمع و محشور میسازد،  ای جمعیّت شیاطین و جن! ّ شما افراد زیادی از انسانها را گمراه ساختید! دوستان و پیروان آنها از میان انسانها می‌گویند: «پروردگارا! هر یک از ما دو گروه  از دیگری استفاده کردیم؛  و به اجلی که برای ما مقرّر داشته بودی رسیدیم.»  می‌گوید: «آتش جایگاه شماست؛ جاودانه در آن خواهید ماند، مگر آنچه خدا بخواهد» پروردگار تو حکیم و داناست.,s6.128, یک ,numbers
و برای هر یک ، درجات  است از آنچه عمل کردند؛ و پروردگارت از اعمالی که انجام می‌دهند، غافل نیست.,s6.132, یک ,numbers
و از شتر یک جفت، و از گاو هم یک جفت ؛ بگو: «کدامیک از اینها را خدا حرام کرده است؟ نرها یا ماده‌ها را؟ یا آنچه را شکم ماده‌ها دربرگرفته؟ یا هنگامی که خدا شما را به این موضوع توصیه کرد، شما گواه  بودید؟! پس چه کسی ستمکارتر است از آن کس که بر خدا دروغ می‌بندد، تا مردم را از روی جهل گمراه سازد؟! خداوند هیچ گاه ستمگران را هدایت نمی‌کند»,s6.144, یک ,numbers
و در میان آن دو ، حجابی است؛ و بر «اعراف» مردانی هستند که هر یک از آن دو را از چهره‌شان می‌شناسند؛ و به بهشتیان صدا می‌زنند که: «درود بر شما باد!» امّا داخل بهشت نمی‌شوند، در حالی که امید آن را دارند.,s7.46, یک ,numbers
ما آنها را به دوازده گروه -که هر یک شاخه‌ای  بود - تقسیم کردیم. و هنگامی که قوم موسی  از او تقاضای آب کردند، به او وحی فرستادیم که: «عصای خود را بر سنگ بزن!» ناگهان دوازده چشمه از آن بیرون جست؛ آنچنان که هر گروه، چشمه و آبشخور خود را می‌شناخت. و ابر را بر سر آنها سایبان ساختیم؛ و بر آنها «مَن» و «سَلوی» فرستادیم؛  از روزیهای پاکیزه‌ای که به شما داده‌ایم، بخورید!  به ما ستم نکردند، لکن به خودشان ستم می‌نمودند.,s7.160, یک ,numbers
او خدایی است که  شما را از یک فرد آفرید؛ و همسرش را نیز از جنس او قرار داد، تا در کنار او بیاساید. سپس هنگامی که با او آمیزش کرد، حملی سبک برداشت، که با وجود آن، به کارهای خود ادامه می‌داد؛ و چون سنگین شد، هر دو از خداوند و پروردگار خود خواستند «اگر فرزند صالحی به ما دهی، از شاکران خواهیم بود!»,s7.189, یک ,numbers
نسی‌ء ، افزایشی در کفر  است؛ که با آن، کافران گمراه می‌شوند؛ یک سال، آن را حلال، و سال دیگر آن را حرام می کنند، تا به مقدار ماه‌هایی که خداوند تحریم کرده بشود ؛ و به این ترتیب، آنچه را خدا حرام کرده، حلال بشمرند. اعمال زشتشان در نظرشان زیبا جلوه داده شده؛ و خداوند جمعیّت کافران را هدایت نمی‌کند!,s9.37, یک ,numbers
زکاتها مخصوص فقرا و مساکین و کارکنانی است که برای  آن زحمت می‌کشند، و کسانی که برای جلب محبّتشان اقدام می‌شود، و برای  بردگان، و  بدهکاران، و در راه  خدا، و واماندگان در راه؛ این، یک فریضه  الهی است؛ و خداوند دانا و حکیم است!,s9.60, یک ,numbers
مردان منافق و زنان منافق، همه از یک گروهند! آنها امر به منکر، و نهی از معروف می‌کنند؛ و دستهایشان را  می‌بندند؛ خدا را فراموش کردند، و خدا  آنها را فراموش کرد ؛ به یقین، منافقان همان فاسقانند!,s9.67, یک ,numbers
هرگز بر مرده هیچ یک از آنان، نماز نخوان! و بر کنار قبرش،  نایست! چرا که آنها به خدا و رسولش کافر شدند؛ و در حالی که فاسق بودند از دنیا رفتند!,s9.84, یک ,numbers
 این بنایی را که آنها ساختند، همواره بصورت یک وسیله شک و تردید، در دلهایشان باقی می‌ماند؛ مگر اینکه دلهایشان پاره پاره شود ؛ و خداوند دانا و حکیم است!,s9.110, یک ,numbers
و هنگامی که سوره‌ای نازل می‌شود، بعضی از آنان  می‌گویند: «این سوره، ایمان کدام یک از شما را افزون ساخت؟!»  اما کسانی که ایمان آورده‌اند، بر ایمانشان افزوده؛ و آنها  خوشحالند.,s9.124, یک ,numbers
آیا آنها نمی‌بینند که در هر سال، یک یا دو بار آزمایش می‌شوند؟! باز توبه نمی‌کنند، و متذکّر هم نمی‌گردند!,s9.126, یک ,numbers
بگو: «آیا هیچ یک از معبودهای شما، آفرینش را ایجاد می‌کند و سپس بازمی‌گرداند؟!» بگو: «تنها خدا آفرینش را ایجاد کرده، سپس بازمی‌گرداند؛ با این حال، چرا از حق روی‌گردان می‌شوید؟!»,s10.34, یک ,numbers
بگو: «آیا هیچ یک از معبودهای شما، به سوی حق هدایت می‌کند؟! بگو: «تنها خدا به حق هدایت می‌کند! آیا کسی که هدایت به سوی حق می‌کند برای پیروی شایسته‌تر است، یا آن کس که خود هدایت نمی‌شود مگر هدایتش کنند؟ شما را چه می‌شود، چگونه داوری می‌کنید؟!»,s10.35, یک ,numbers
آیا آنها می‌گویند: «او قرآن را بدروغ به خدا نسبت داده است»؟! بگو: «اگر راست می گویید، یک سوره همانند آن بیاورید؛ و غیر از خدا، هر کس را می‌توانید  طلبید!»,s10.38, یک ,numbers
چرا هیچ یک از شهرها و آبادیها ایمان نیاوردند که  به حالشان مفید افتد؟! مگر قوم یونس، هنگامی که آنها ایمان آوردند، عذاب رسوا کننده را در زندگی دنیا از آنان برطرف ساختیم؛ و تا مدّت معیّنی  آنها را بهره‌مند ساختیم.,s10.98, یک ,numbers
 تا آن زمان که فرمان ما فرا رسید، و تنور جوشیدن گرفت؛  گفتیم: «از هر جفتی از حیوانات  یک زوج در آن  حمل کن! همچنین خاندانت را  -مگر آنها که قبلاً وعده هلاک آنان داده شده - و همچنین مؤمنان را!» اما جز عده کمی همراه او ایمان نیاوردند!,s11.40, یک ,numbers
قوم او  بسرعت به سراغ او آمدند -و قبلاً کارهای بد انجام می‌دادند- گفت: «ای قوم من! اینها دختران منند؛ برای شما پاکیزه‌ترند!  از خدا بترسید؛ و مرا در مورد میهمانانم رسوا نسازید! آیا در میان شما یک مرد فهمیده و آگاه وجود ندارد؟!»,s11.78, یک ,numbers
 گفتند: «ای لوط! ما فرستادگان پروردگار توایم! آنها هرگز دسترسی به تو پیدا نخواهند کرد! در دل شب، خانواده‌ات را  حرکت ده! و هیچ یک از شما پشت سرش را نگاه نکند؛ مگر همسرت، که او هم به همان بلایی که آنها گرفتار می‌شوند، گرفتار خواهد شد! موعد آنها صبح است؛ آیا صبح نزدیک نیست؟!»,s11.81, یک ,numbers
و پروردگارت اعمال هر یک را بی‌کم و کاست به آنها خواهد داد؛ او به آنچه عمل می‌کنند آگاه است!,s11.111, یک ,numbers
و اگر پروردگارت می‌خواست، همه مردم را یک امّت  قرار می‌داد؛ ولی آنها همواره مختلفند...,s11.118, یک ,numbers
ما از هر یک از سرگذشتهای انبیا برای تو بازگو کردیم، تا به وسیله آن، قلبت را آرامش بخشیم؛ و اراده‌ات قوّی گردد. و در این  برای تو حقّ، و برای مؤمنان موعظه و تذکّر آمده است.,s11.120, یک ,numbers
و  کاروانی فرا رسید؛ و مأمور آب را  فرستادند؛ او دلو خود را در چاه افکند؛  صدا زد: «مژده باد! این کودکی است » و این امر را بعنوان یک سرمایه از دیگران مخفی داشتند. و خداوند به آنچه آنها انجام می‌دادند، آگاه بود.,s12.19, یک ,numbers
هنگامی که  از فکر آنها باخبر شد، به سراغشان فرستاد ؛ و برای آنها پشتی  فراهم ساخت؛ و به دست هر کدام، چاقویی  داد؛ و در این موقع  گفت: «وارد مجلس آنان شو!» هنگامی که چشمشان به او افتاد، او را بسیار بزرگ  شمردند؛ و  دستهای خود را بریدند؛ و گفتند: «منزّه است خدا! این بشر نیست؛ این یک فرشته بزرگوار است!»,s12.31, یک ,numbers
و هنگامی که متاع خود را گشودند، دیدند سرمایه آنها به آنها بازگردانده شده! گفتند: «پدر! ما دیگر چه میخواهیم؟! این سرمایه ماست که به ما باز پس گردانده شده است!  و ما برای خانواده خویش موادّ غذایی می‌آوریم؛ و برادرمان را حفظ خواهیم کرد؛ و یک بار شتر زیادتر دریافت خواهیم داشت؛ این پیمانه  کوچکی است!»,s12.65, یک ,numbers
و  گفت: «فرزندان من! از یک در وارد نشوید؛ بلکه از درهای متفرّق وارد گردید ! و  نمی‌توانم حادثه‌ای را که از سوی خدا حتمی است، از شما دفع کنم! حکم و فرمان، تنها از آنِ خداست! بر او توکّل کرده‌ام؛ و همه متوکّلان باید بر او توکّل کنند!»,s12.67, یک ,numbers
گفتند: «پیمانه پادشاه را! و هر کس آن را بیاورد، یک بار شتر  به او داده می‌شود؛ و من ضامن این  هستم!»,s12.72, یک ,numbers
و در روی زمین، قطعاتی در کنار هم قرار دارد که با هم متفاوتند؛ و  باغهایی از انگور و زراعت و نخلها،  که گاه بر یک پایه می‌رویند و گاه بر دو پایه؛  همه آنها از یک آب سیراب می‌شوند! و با این حال، بعضی از آنها را از جهت میوه بر دیگری برتری می‌دهیم؛ در اینها نشانه‌هایی است برای گروهی که عقل خویش را به کار می‌گیرند!,s13.4, یک ,numbers
اعمال کسانی که به پروردگارشان کافر شدند، همچون خاکستری است در برابر تندباد در یک روز طوفانی! آنها توانایی ندارند کمترین چیزی از آنچه را انجام داده‌اند، به دست آورند؛ و این همان گمراهی دور و دراز است!,s14.18, یک ,numbers
 روز شنبه  فقط بعنوان یک مجازات بود، که در آن هم اختلاف کردند؛ و پروردگارت روز قیامت، در آنچه اختلاف داشتند، میان آنها داوری می‌کند!,s16.124, یک ,numbers
پاک و منزّه است خدایی که بنده‌اش را در یک شب، از مسجد الحرام به مسجد الاقصی -که گرداگردش را پربرکت ساخته‌ایم- برد، تا برخی از آیات خود را به او نشان دهیم؛ چرا که او شنوا و بیناست.,s17.1, یک ,numbers
هر یک از این دو گروه را از عطای پروردگارت، بهره و کمک می‌دهیم؛ و عطای پروردگارت هرگز  منع نشده است.,s17.20, یک ,numbers
و پاسی از شب را  قرآن  بخوان! این یک وظیفه اضافی برای توست؛ امید است پروردگارت تو را به مقامی در خور ستایش برانگیزد!,s17.79, یک ,numbers
سپس آنان را برانگیختیم تا بدانیم  کدام یک از آن دو گروه، مدّت خواب خود را بهتر حساب کرده‌اند.,s18.12, یک ,numbers
این‌گونه آنها را  برانگیختیم تا از یکدیگر سؤال کنند؛ یکی از آنها گفت: «چه مدّت خوابیدید؟!» گفتند: «یک روز، یا بخشی از یک روز!»  گفتند: «پروردگارتان از مدّت خوابتان آگاهتر است! اکنون یک نفر از خودتان را با این سکّه‌ای که دارید به شهر بفرستید، تا بنگرد کدام یک از آنها غذای پاکیزه‌تری دارند، و مقداری از آن برای روزی شما بیاورد. امّا باید دقّت کند، و هیچ کس را از وضع شما آگاه نسازد...,s18.19, یک ,numbers
آنها همه در یک صف به  پروردگارت عرضه می‌شوند؛  همگی نزد ما آمدید، همان گونه که نخستین بار شما را آفریدیم! اما شما گمان می‌کردید ما هرگز موعدی برایتان قرار نخواهیم داد!,s18.48, یک ,numbers
هنگامی که از آنان و آنچه غیر خدا می‌پرستیدند کناره‌گیری کرد، ما اسحاق و یعقوب را به او بخشیدیم؛ و هر یک را پیامبری  قرار دادیم!,s19.49, یک ,numbers
