context,verse_id,answer,entity_type
اما این شما هستید که یکدیگر را می‌کشید و جمعی از خودتان را از سرزمینشان بیرون می‌کنید؛ و در این گناه و تجاوز، به یکدیگر کمک می‌نمایید؛  در حالی که اگر بعضی از آنها به صورت اسیران نزد شما آیند، فدیه می‌دهید و آنان را آزاد می‌سازید! با اینکه بیرون ساختن آنان بر شما حرام بود. آیا به بعضی از دستورات کتاب آسمانی ایمان می‌آورید، و به بعضی کافر می‌شوید؟! برای کسی از شما که این عمل  را انجام دهد، جز رسوایی در این جهان، چیزی نخواهد بود، و روز رستاخیز به شدیدترین عذابها گرفتار می‌شوند. و خداوند از آنچه انجام می‌دهید غافل نیست.,s2.85,زمین,astronomical
آیا نمی‌دانستی که حکومت آسمانها و زمین، از آن خداست؟!  و جز خدا، ولی و یاوری برای شما نیست. .,s2.107,زمین,astronomical
و  گفتند: «خداوند، فرزندی برای خود انتخاب کرده است»! -منزه است او- بلکه آنچه در آسمانها و زمین است، از آن اوست؛ و همه در برابر او خاضعند!,s2.116,زمین,astronomical
هستی بخش آسمانها و زمین اوست! و هنگامی که فرمان وجود چیزی را صادر کند، تنها می‌گوید: «موجود باش!» و آن، فوری موجود می‌شود.,s2.117,زمین,astronomical
و  هنگامی را که ابراهیم عرض کرد: «پروردگارا! این سرزمین را شهر امنی قرار ده! و اهل آن را -آنها که به خدا و روز بازپسین، ایمان آورده‌اند- از ثمرات ، روزی ده!» گفت: « اما به آنها که کافر شدند، بهره کمی خواهیم داد؛ سپس آنها را به عذاب آتش می‌کشانیم؛ و چه بد سرانجامی دارند»,s2.126,زمین,astronomical
در آفرینش آسمانها و زمین، و آمد و شد شب و روز، و کشتیهایی که در دریا به سود مردم در حرکتند، و آبی که خداوند از آسمان نازل کرده، و با آن، زمین را پس از مرگ، زنده نموده، و انواع جنبندگان را در آن گسترده، و  در تغییر مسیر بادها و ابرهایی که میان زمین و آسمان مسخرند، نشانه‌هایی است  برای مردمی که عقل دارند و می‌اندیشند!,s2.164,زمین,astronomical
ای مردم! از آنچه در زمین است، حلال و پاکیزه بخورید! و از گامهای شیطان، پیروی نکنید! چه اینکه او، دشمن آشکار شماست!,s2.168,زمین,astronomical
 هنگامی که روی برمی‌گردانند ، در راه فساد در زمین، کوشش می‌کنند، و زراعتها و چهارپایان را نابود می‌سازند؛  خدا فساد را دوست نمی‌دارد.,s2.205,زمین,astronomical
سپس به فرمان خدا، آنها سپاه دشمن را به هزیمت واداشتند. و «داوود» ، «جالوت» را کشت؛ و خداوند، حکومت و دانش را به او بخشید؛ و از آنچه می‌خواست به او تعلیم داد. و اگر خداوند، بعضی از مردم را به وسیله بعضی دیگر دفع نمی‌کرد، زمین را فساد فرامی‌گرفت، ولی خداوند نسبت به جهانیان، لطف و احسان دارد.,s2.251,زمین,astronomical
هیچ معبودی نیست جز خداوند یگانه زنده، که قائم به ذات خویش است، و موجودات دیگر، قائم به او هستند؛ هیچگاه خواب سبک و سنگینی او را فرانمی‌گیرد؛  آنچه در آسمانها و آنچه در زمین است، از آن اوست؛ کیست که در نزد او، جز به فرمان او شفاعت کند؟!  آنچه را در پیش روی آنها  و پشت سرشان است می‌داند؛  و کسی از علم او آگاه نمی‌گردد؛ جز به مقداری که او بخواهد.  تخت  او، آسمانها و زمین را دربرگرفته؛ و نگاهداری آن دو ، او را خسته نمیکند. بلندی مقام و عظمت، مخصوص اوست.,s2.255,زمین,astronomical
ای کسانی که ایمان آورده‌اید! از قسمتهای پاکیزه اموالی که  به دست آورده‌اید، و از آنچه از زمین برای شما خارج ساخته‌ایم ، انفاق کنید! و برای انفاق، به سراغ قسمتهای ناپاک نروید در حالی که خود شما،  حاضر نیستید آنها را بپذیرید؛ مگر از روی اغماض و کراهت! و بدانید خداوند، بی‌نیاز و شایسته ستایش است.,s2.267,زمین,astronomical
آنچه در آسمانها و زمین است، از آنِ خداست. و  اگر آنچه را در دل دارید، آشکار سازید یا پنهان، خداوند شما را بر طبق آن، محاسبه می‌کند. سپس هر کس را بخواهد ، می‌بخشد؛ و هر کس را بخواهد ، مجازات می‌کند. و خداوند به همه چیز قدرت دارد.,s2.284,زمین,astronomical
هیچ چیز، در آسمان و زمین، بر خدا مخفی نمی‌ماند. ,s3.5,زمین,astronomical
بگو: «اگر آنچه را در سینه‌های شماست، پنهان دارید یا آشکار کنید، خداوند آن را می‌داند؛ و  از آنچه در آسمانها و زمین است، آگاه می‌باشد؛ و خداوند بر هر چیزی تواناست.,s3.29,زمین,astronomical
آیا آنها غیر از آیین خدا می‌طلبند؟!  و تمام کسانی که در آسمانها و زمین هستند، از روی اختیار یا از روی اجبار، در برابرِ  او تسلیمند، و همه به سوی او بازگردانده می‌شوند.,s3.83,زمین,astronomical
کسانی که کافر شدند و در حال کفر از دنیا رفتند، اگر چه روی زمین پر از طلا باشد، و آن را بعنوان فدیه  بپردازند، هرگز از هیچ‌یک آنها قبول نخواهد شد؛ و برای آنان، مجازاتِ دردناک است؛ و یاورانی ندارند.,s3.91,زمین,astronomical
نخستین خانه‌ای که برای مردم  قرار داده شد، همان است که در سرزمین مکّه است، که پر برکت، و مایه هدایت جهانیان است.,s3.96,زمین,astronomical
و  آنچه در آسمانها و آنچه در زمین است، مال اوست؛ و همه کارها، به سوی او باز می‌گردد ,s3.109,زمین,astronomical
و آنچه در آسمانها و زمین است، از آن خداست. هر کس را بخواهد ، می‌بخشد؛ و هر کس را بخواهد، مجازات می‌کند؛ و خداوند آمرزنده مهربان است.,s3.129,زمین,astronomical
و شتاب کنید برای رسیدن به آمرزش پروردگارتان؛ و بهشتی که وسعت آن، آسمانها و زمین است؛ و برای پرهیزگاران آماده شده است.,s3.133,زمین,astronomical
پیش از شما، سنّت‌هایی وجود داشت؛  پس در روی زمین، گردش کنید و ببینید سرانجام تکذیب‌کنندگان  چگونه بود؟!,s3.137,زمین,astronomical
کسانی که بخل می‌ورزند، و آنچه را خدا از فضل خویش به آنان داده، انفاق نمی‌کنند، گمان نکنند این کار به سود آنها است؛ بلکه برای آنها شر است؛ بزودی در روز قیامت، آنچه را نسبت به آن بخل ورزیدند، همانند طوقی به گردنشان می‌افکنند. و میراث آسمانها و زمین، از آن خداست؛ و خداوند، از آنچه انجام می‌دهید، آگاه است.,s3.180,زمین,astronomical
و حکومت آسمانها و زمین، از آن خداست؛ و خدا بر همه چیز تواناست.,s3.189,زمین,astronomical
مسلماً در آفرینش آسمانها و زمین، و آمد و رفت شب و روز، نشانه‌های  برای خردمندان است.,s3.190,زمین,astronomical
همانها که خدا را در حال ایستاده و نشسته، و آنگاه که بر پهلو خوابیده‌اند، یاد می‌کنند؛ و در اسرار آفرینش آسمانها و زمین می‌اندیشند؛  بار الها! اینها را بیهوده نیافریده‌ای! منزهی تو! ما را از عذاب آتش، نگاه دار!,s3.191,زمین,astronomical
در آن روز، آنها که کافر شدند و با پیامبر  بمخالفت برخاستند، آرزو می‌کنند که ای کاش  خاک آنها با زمینهای اطراف یکسان می‌شد . در آن روز،  سخنی را نمی‌توانند از خدا پنهان کنند.,s4.42,زمین,astronomical
کسانی که فرشتگان ، روح آنها را گرفتند در حالی که به خویشتن ستم کرده بودند، به آنها گفتند: «شما در چه حالی بودید؟ » گفتند: «ما در سرزمین خود، تحت فشار و مستضعف بودیم.» آنها  گفتند: «مگر سرزمین خدا، پهناور نبود که مهاجرت کنید؟!» آنها  جایگاهشان دوزخ است، و سرانجام بدی دارند.,s4.97,زمین,astronomical
کسی که در راه خدا هجرت کند، جاهای امنِ فراوان و گسترده‌ای در زمین می‌یابد. و هر کس بعنوان مهاجرت به سوی خدا و پیامبر او، از خانه خود بیرون رود، سپس مرگش فرا رسد، پاداش او بر خداست؛ و خداوند، آمرزنده و مهربان است.,s4.100,زمین,astronomical
و هنگامی که در میان آنها باشی، و  برای آنها نماز را برپا کنی، باید دسته‌ای از آنها با تو  برخیزند، و سلاحهایشان را با خود برگیرند؛ و هنگامی که سجده کردند ، باید به پشتِ سرِ شما  بروند، و آن دسته دیگر که نماز نخوانده‌اند ، بیایند و با تو نماز بخوانند؛ آنها باید وسایل دفاعی و سلاحهایشان  با خود حمل کنند؛  کافران آرزو دارند که شما از سلاحها و متاعهای خود غافل شوید و یکباره به شما هجوم آورند. و اگر از باران ناراحتید، و یا بیمار  هستید، مانعی ندارد که سلاحهای خود را بر زمین بگذارید؛ ولی وسایل دفاعی  با خود بردارید خداوند، عذاب خوارکننده‌ای برای کافران فراهم ساخته است.,s4.102,زمین,astronomical
آنچه در آسمانها و زمین است، از آن خداست؛ و خداوند به هر چیزی احاطه دارد.,s4.126,زمین,astronomical
آنچه در آسمانها و آنچه در زمین است، از آن خداست. و ما به کسانی که پیش از شما، کتاب آسمانی به آنها داده شده بود، سفارش کردیم،  به شما  سفارش می‌کنیم که از  خدا بپرهیزید! و اگر کافر شوید،  برای خداست آنچه در آسمانها و آنچه در زمین است، و خداوند، بی‌نیاز و ستوده است.,s4.131,زمین,astronomical
برای خداست آنچه در آسمانها و زمین است؛ و کافی است که خدا، حافظ و نگاهبان آنها باشد.,s4.132,زمین,astronomical
ای مردم! پیامبر  حق را از جانب پروردگارتان آورد؛ به او ایمان بیاورید که برای شما بهتر است! و اگر کافر شوید،  آنچه در آسمانها و زمین است از آن خداست، و خداوند، دانا و حکیم است.,s4.170,زمین,astronomical
ای اهل کتاب! در دین خود، غلوّ  نکنید! و در باره خدا، غیر از حق نگویید! مسیح عیسی بن مریم فقط فرستاده خدا، و کلمه  اوست، که او را به مریم القا نمود؛ و روحی  از طرف او بود. بنابر این، به خدا و پیامبران او، ایمان بیاورید! و نگویید: « سه‌گانه است!»  خودداری کنید که برای شما بهتر است! خدا، تنها معبود یگانه است؛ او منزه است که فرزندی داشته باشد؛  از آن اوست آنچه در آسمانها و در زمین است؛ و برای تدبیر و سرپرستی آنها، خداوند کافی است.,s4.171,زمین,astronomical
آنها که گفتند: «خدا، همان مسیح بن مریم است»، بطور مسلّم کافر شدند؛ بگو: «اگر خدا بخواهد مسیح بن مریم و مادرش و همه کسانی را که روی زمین هستند هلاک کند، چه کسی می‌تواند جلوگیری کند؟  حکومت آسمانها و زمین، و آنچه میان آن دو قرار دارد از آن خداست؛ هر چه بخواهد، می‌آفریند؛  و او، بر هر چیزی تواناست.»,s5.17,زمین,astronomical
یهود و نصاری گفتند: «ما، فرزندان خدا و دوستان  او هستیم.» بگو: «پس چرا شما را در برابر گناهانتان مجازات می‌کند؟! بلکه شما هم بشری هستید از مخلوقاتی که آفریده؛ هر کس را بخواهد ، می‌بخشد؛ و هر کس را بخواهد ، مجازات می‌کند؛ و حکومت آسمانها و زمین و آنچه در میان آنهاست، از آن اوست؛ و بازگشت همه موجودات، به سوی اوست.»,s5.18,زمین,astronomical
ای قوم! به سرزمین مقدّسی که خداوند برای شما مقرّر داشته، وارد شوید! و به پشت سر خود بازنگردید  که زیانکار خواهید بود!»,s5.21,زمین,astronomical
خداوند  فرمود: «این سرزمین ، تا چهل سال بر آنها ممنوع است ؛ پیوسته در زمین ، سرگردان خواهند بود؛ و در باره  این جمعیّت گنهکار، غمگین مباش!»,s5.26,زمین,astronomical
سپس خداوند زاغی را فرستاد که در زمین، جستجو  می‌کرد؛ تا به او نشان دهد چگونه جسد برادر خود را دفن کند. او گفت: «وای بر من! آیا من نتوانستم مثل این زاغ باشم و جسد برادرم را دفن کنم؟!» و سرانجام  پشیمان شد.,s5.31,زمین,astronomical
به همین جهت، بر بنی اسرائیل مقرّر داشتیم که هر کس، انسانی را بدون ارتکاب قتل یا فساد در روی زمین بکشد، چنان است که گویی همه انسانها را کشته؛ و هر کس، انسانی را از مرگ رهایی بخشد، چنان است که گویی همه مردم را زنده کرده است. و رسولان ما، دلایل روشن برای بنی اسرائیل آوردند، اما بسیاری از آنها، پس از آن در روی زمین، تعدّی و اسراف کردند.,s5.32,زمین,astronomical
کیفر آنها که با خدا و پیامبرش به جنگ برمی‌خیزند، و اقدام به فساد در روی زمین می‌کنند،  فقط این است که اعدام شوند؛ یا به دار آویخته گردند؛ یا  دست  و پای  آنها، بعکس یکدیگر، بریده شود؛ و یا از سرزمین خود تبعید گردند. این رسوایی آنها در دنیاست؛ و در آخرت، مجازات عظیمی دارند.,s5.33,زمین,astronomical
بیقین کسانی که کافر شدند، اگر تمام آنچه روی زمین است و همانند آن، مال آنها باشد و همه آن را برای نجات از کیفر روز قیامت بدهند، از آنان پذیرفته نخواهد شد؛ و مجازات دردناکی خواهند داشت.,s5.36,زمین,astronomical
آیا نمی‌دانی که حکومت و فرمانروائی آسمانها و زمین از آن خداست؟ هر کس را بخواهد ، کیفر می‌کند؛ و هر کس را بخواهد و شایسته بداند، می‌بخشد؛ و خداوند بر هر چیزی قادر است.,s5.40,زمین,astronomical
و یهود گفتند: «دست خدا  بسته است.» دستهایشان بسته باد! و بخاطر این سخن، از رحمت  دور شوند! بلکه هر دو دست  او، گشاده است؛ هرگونه بخواهد، می‌بخشد! ولی این آیات، که از طرف پروردگارت بر تو نازل شده، بر طغیان و کفر بسیاری از آنها می‌افزاید. و ما در میان آنها تا روز قیامت عداوت و دشمنی افکندیم. هر زمان آتش جنگی افروختند، خداوند آن را خاموش ساخت؛ و برای فساد در زمین، تلاش می‌کنند؛ و خداوند، مفسدان را دوست ندارد.,s5.64,زمین,astronomical
و اگر آنان، تورات و انجیل و آنچه را از سوی پروردگارشان بر آنها نازل شده  برپا دارند، از آسمان و زمین، روزی خواهند خورد؛ جمعی از آنها، معتدل و میانه‌رو هستند، ولی بیشترشان اعمال بدی انجام می‌دهند.,s5.66,زمین,astronomical
خداوند، کعبه -بیت الحرام- را وسیله‌ای برای استواری و سامان بخشیدن به کار مردم قرار داده؛ و همچنین ماه حرام، و قربانیهای بی‌نشان، و قربانیهای نشاندار را؛ این‌گونه احکام  بخاطر آن است که بدانید خداوند، آنچه در آسمانها و آنچه در زمین است، می‌داند؛ و خدا به هر چیزی داناست.,s5.97,زمین,astronomical
حکومت آسمانها و زمین و آنچه در آنهاست، از آن خداست؛ و او بر هر چیزی تواناست.,s5.120,زمین,astronomical
ستایش برای خداوندی است که آسمانها و زمین را آفرید، و ظلمتها و نور را پدید آورد؛ اما کافران برای پروردگار خود، شریک و شبیه قرارمی‌دهند !,s6.1,زمین,astronomical
اوست خداوند در آسمانها و در زمین؛ پنهان و آشکار شما را می‌داند؛ و از آنچه  به دست می‌آورید، با خبر است.,s6.3,زمین,astronomical
بگو: «روی زمین گردش کنید! سپس بنگرید سرانجام تکذیب‌کنندگان آیات الهی چه شد؟!»,s6.11,زمین,astronomical
بگو: «آنچه در آسمانها و زمین است، از آن کیست؟» بگو: «از آن خداست؛ رحمت  را بر خود، حتم کرده؛  بطور قطع همه شما را در روز قیامت، که در آن شکّ و تردیدی نیست، گرد خواهد آورد.  فقط کسانی که سرمایه‌های وجود خویش را از دست داده و گرفتار خسران شدند، ایمان نمی‌آورند.,s6.12,زمین,astronomical
بگو: «آیا غیر خدا را ولیّ خود انتخاب کنم؟!  که آفریننده آسمانها و زمین است؛ اوست که روزی می‌دهد، و از کسی روزی نمی‌گیرد.» بگو: «من مأمورم که نخستین مسلمان باشم؛ و  از مشرکان نباش!»,s6.14,زمین,astronomical
و اگر اعراض آنها بر تو سنگین است، چنانچه بتوانی نقبی در زمین بزنی، یا نردبانی به آسمان بگذاری  تا آیه  برای آنها بیاوری!  امّا اگر خدا بخواهد، آنها را  بر هدایت جمع خواهد کرد.  پس هرگز از جاهلان مباش!,s6.35,زمین,astronomical
هیچ جنبنده‌ای در زمین، و هیچ پرنده‌ای که با دو بال خود پرواز می‌کند، نیست مگر اینکه امتهایی همانند شما هستند. ما هیچ چیز را در این کتاب، فرو گذار نکردیم؛ سپس همگی به سوی پروردگارشان محشور می‌گردند.,s6.38,زمین,astronomical
کلیدهای غیب، تنها نزد اوست؛ و جز او، کسی آنها را نمی‌داند. او آنچه را در خشکی و دریاست می‌داند؛ هیچ برگی  نمی‌افتد، مگر اینکه از آن آگاه است؛ و نه هیچ دانه‌ای در تاریکیهای زمین، و نه هیچ تر و خشکی وجود دارد، جز اینکه در کتابی آشکار  ثبت است.,s6.59,زمین,astronomical
بگو: «آیا غیر از خدا، چیزی را بخوانیم  که نه سودی به حال ما دارد، نه زیانی؛ و  به عقب برگردیم بعد از آنکه خداوند ما را هدایت کرده است؟! همانند کسی که بر اثر وسوسه‌های شیطان، در روی زمین راه را گم کرده، و سرگردان مانده است؛ در حالی که یارانی هم دارد که او را به هدایت دعوت می‌کنند  به سوی ما بیا!» بگو: «تنها هدایت خداوند، هدایت است؛ و ما دستور داریم که تسلیم پروردگار عالمیان باشیم.,s6.71,زمین,astronomical
اوست که آسمانها و زمین را بحق آفرید؛ و آن روز که  می‌گوید: «موجود باش!» موجود می‌شود؛ سخن او، حق است؛ و در آن روز که در «صور» دمیده می‌شود، حکومت مخصوص اوست، از پنهان و آشکار با خبر است، و اوست حکیم و آگاه.,s6.73,زمین,astronomical
و این چنین، ملکوت آسمانها و زمین  را به ابراهیم نشان دادیم؛  و اهل یقین گردد.,s6.75,زمین,astronomical
من روی خود را به سوی کسی کردم که آسمانها و زمین را آفریده؛ من در ایمان خود خالصم؛ و از مشرکان نیستم!,s6.79,زمین,astronomical
او پدید آورنده آسمانها و زمین است؛ چگونه ممکن است فرزندی داشته باشد؟! حال آنکه همسری نداشته، و همه چیز را آفریده؛ و او به همه چیز داناست.,s6.101,زمین,astronomical
اگر از بیشتر کسانی که در روی زمین هستند اطاعت کنی، تو را از راه خدا گمراه می کنند؛  آنها تنها از گمان پیروی می‌نمایند، و تخمین و حدس  می‌زنند.,s6.116,زمین,astronomical
و او کسی است که شما را جانشینان  خود در زمین ساخت، و درجات بعضی از شما را بالاتر از بعضی دیگر قرار داد، تا شما را به وسیله آنچه در اختیارتان قرار داده بیازماید؛ به یقین پروردگار تو سریع العقاب و آمرزنده مهربان است. ,s6.165,زمین,astronomical
ما تسلّط و مالکیّت و حکومت بر زمین را برای شما قرار دادیم؛ و انواع وسایل زندگی را برای شما فراهم ساختیم؛ اما کمتر شکرگزاری می‌کنید!,s7.10,زمین,astronomical
فرمود: « فرود آیید، در حالی که بعضی از شما نسبت به بعض دیگر، دشمن خواهید بود!  و برای شما در زمین، قرارگاه و وسیله بهره‌گیری تا زمان معینی خواهد بود.»,s7.24,زمین,astronomical
پروردگار شما، خداوندی است که آسمانها و زمین را در شش روز  آفرید؛ سپس به تدبیر جهان هستی پرداخت؛ با  شب، روز را می پوشاند؛ و شب به دنبال روز، به سرعت در حرکت است؛ و خورشید و ماه و ستارگان را آفرید، که مسخّر فرمان او هستند. آگاه باشید که آفرینش و تدبیر ، از آن او  ست! پر برکت  است خداوندی که پروردگار جهانیان است!,s7.54,زمین,astronomical
و در زمین پس از اصلاح آن فساد نکنید، و او را با بیم و امید بخوانید!  زیرا رحمت خدا به نیکوکاران نزدیک است!,s7.56,زمین,astronomical
او کسی است که بادها را بشارت دهنده در پیشاپیش  رحمتش می‌فرستد؛ تا ابرهای سنگین‌بار را  کشند؛  ما آنها را به سوی زمینهای مرده می‌فرستیم؛ و به وسیله آنها، آب  را نازل می‌کنیم؛ و با آن، از هرگونه میوه‌ای  بیرون می‌آوریم؛ این گونه  مردگان را  زنده می‌کنیم، شاید  متذکّر شوید!,s7.57,زمین,astronomical
سرزمین پاکیزه) و شیرین)، گیاهش به فرمان پروردگار می‌روید؛ امّا سرزمینهای بد طینت ، جز گیاه ناچیز و بی‌ارزش، از آن نمی‌روید؛ این گونه آیات  را برای آنها که شکرگزارند، بیان می‌کنیم!,s7.58,زمین,astronomical
و به سوی  ثمود، برادرشان صالح را ؛ گفت: «ای قوم من!  خدا را بپرستید، که جز او، معبودی برای شما نیست! دلیل روشنی از طرف پروردگارتان برای شما آمده: این «ناقه» الهی برای شما معجزه‌ای است؛ او را به حال خود واگذارید که در زمین خدا  بخورد! و آن را آزار نرسانید، که عذاب دردناکی شما را خواهد گرفت!,s7.73,زمین,astronomical
و به خاطر بیاورید که شما را جانشینان قوم «عاد» قرار داد، و در زمین مستقر ساخت، که در دشتهایش، قصرها برای خود بنا می‌کنید؛ و در کوه‌ها، برای خود خانه‌ها می تراشید! بنابر این، نعمتهای خدا را متذکر شوید! و در زمین، به فساد نکوشید!»,s7.74,زمین,astronomical
سرانجام زمین لرزه آنها را فرا گرفت؛ و صبحگاهان،  جسم بی‌جانشان در خانه‌هاشان باقی مانده بود.,s7.78,زمین,astronomical
و به سوی مدین، برادرشان شعیب را ؛ گفت: «ای قوم من! خدا را بپرستید، که جز او معبودی ندارید! دلیل روشنی از طرف پروردگارتان برای شما آمده است؛ بنابر این، حق پیمانه و وزن را ادا کنید! و از اموال مردم چیزی نکاهید! و در روی زمین، بعد از آنکه  اصلاح شده است، فساد نکنید! این برای شما بهتر است اگر با ایمان هستید!,s7.85,زمین,astronomical
سپس زمین لرزه آنها را فرا گرفت؛ و صبحگاهان بصورت اجسادی بی‌جان در خانه‌هاشان مانده بودند.,s7.91,زمین,astronomical
و اگر اهل شهرها و آبادیها، ایمان می‌آوردند و تقوا پیشه می‌کردند، برکات آسمان و زمین را بر آنها می‌گشودیم؛ ولی  تکذیب کردند؛ ما هم آنان را به کیفر اعمالشان مجازات کردیم.,s7.96,زمین,astronomical
آیا کسانی که وارث روی زمین بعد از صاحبان آن می‌شوند، عبرت نمی‌گیرند که اگر بخواهیم، آنها را نیز به گناهانشان هلاک می‌کنیم، و بر دلهایشان مهر می‌نهیم تا  نشنوند؟!,s7.100,زمین,astronomical
می‌خواهد شما را از سرزمینتان بیرون کند؛  در برابر او چه دستوری دارید؟»,s7.110,زمین,astronomical
و اشراف قوم فرعون  گفتند: «آیا موسی و قومش را رها می‌کنی که در زمین فساد کنند، و تو و خدایانت را رها سازد؟!» گفت: «بزودی پسرانشان را می‌کشیم، و دخترانشان را زنده نگه می‌داریم ؛ و ما بر آنها کاملاً مسلّطیم!»,s7.127,زمین,astronomical
موسی به قوم خود گفت: «از خدا یاری جویید، و استقامت پیشه کنید، که زمین از آن خداست، و آن را به هر کس از بندگانش که بخواهد، واگذار می‌کند؛ و سرانجام  برای پرهیزکاران است!»,s7.128,زمین,astronomical
گفتند: «پیش از آنکه به سوی ما بیایی آزار دیدیم،  پس از آمدنت نیز آزار می‌بینیم! » گفت: «امید است پروردگارتان دشمن شما را هلاک کند، و شما را در زمین جانشین  سازد، و بنگرد چگونه عمل می‌کنید!»,s7.129,زمین,astronomical
و مشرقها و مغربهای پر برکت زمین را به آن قومِ به ضعف کشانده شده ، واگذار کردیم؛ و وعده نیک پروردگارت بر بنی اسرائیل، بخاطر صبر و استقامتی که به خرج دادند، تحقّق یافت؛ و آنچه فرعون و فرعونیان  می‌ساختند، و آنچه از باغهای داربست‌دار فراهم ساخته بودند، در هم کوبیدیم!,s7.137,زمین,astronomical
و هنگامی که موسی به میعادگاه ما آمد، و پروردگارش با او سخن گفت، عرض کرد: «پروردگارا! خودت را به من نشان ده، تا تو را ببینم!» گفت: «هرگز مرا نخواهی دید! ولی به کوه بنگر، اگر در جای خود ثابت ماند، مرا خواهی دید!» اما هنگامی که پروردگارش بر کوه جلوه کرد، آن را همسان خاک قرار داد؛ و موسی مدهوش به زمین افتاد. چون به هوش آمد، عرض کرد: «خداوندا! منزهی تو ! من به سوی تو بازگشتم! و من نخستین مؤمنانم!»,s7.143,زمین,astronomical
بزودی کسانی را که در روی زمین بناحق تکبّر می‌ورزند، از  آیات خود، منصرف می‌سازم! آنها چنانند که اگر هر آیه و نشانه‌ای را ببینند، به آن ایمان نمی‌آورند؛ اگر راه هدایت را ببینند، آن را راه خود انتخاب نمی‌کنند؛ و اگر طریق گمراهی را ببینند، آن را راه خود انتخاب می‌کنند!  بخاطر آن است که آیات ما را تکذیب کردند، و از آن غافل بودند!,s7.146,زمین,astronomical
موسی از قوم خود، هفتاد تن از مردان را برای میعادگاه ما برگزید؛ و هنگامی که زمین‌لرزه آنها را فرا گرفت ، گفت: «پروردگارا! اگر می‌خواستی، می توانستی آنها و مرا پیش از این نیز هلاک کنی! آیا ما را به آنچه سفیهانمان انجام داده‌اند،  هلاک می‌کنی؟! این، جز آزمایش تو، چیز دیگر نیست؛ که هر کس را بخواهی ، به وسیله آن گمراه می‌سازی؛ و هر کس را بخواهی ، هدایت می‌کنی! تو ولیّ مایی، و ما را بیامرز، بر ما رحم کن، و تو بهترین آمرزندگانی!,s7.155,زمین,astronomical
