context,verse_id,answer,entity_type
شایسته نبود  که این قرآن، بدون وحی الهی به خدا نسبت داده شود؛ ولی تصدیقی است برای آنچه پیش از آن است ، و شرح و تفصیلی بر آنها است؛ شکّی در آن نیست، و از طرف پروردگار جهانیان است.,s10.37,قرآن,books
آیا آنها می‌گویند: «او قرآن را بدروغ به خدا نسبت داده است»؟! بگو: «اگر راست می گویید، یک سوره همانند آن بیاورید؛ و غیر از خدا، هر کس را می‌توانید  طلبید!»,s10.38,قرآن,books
در هیچ حال  نیستی، و هیچ قسمتی از قرآن را تلاوت نمی‌کنی، و هیچ عملی را انجام نمی‌دهید، مگر اینکه ما گواه بر شما هستیم در آن هنگام که وارد آن می شوید! و هیچ چیز در زمین و آسمان، از پروردگار تو مخفی نمی‌ماند؛ حتّی به اندازه سنگینی ذرّه‌ای، و نه کوچکتر از آن و نه بزرگتر، مگر اینکه  در کتاب آشکار  ثبت است!,s10.61,قرآن,books
آنها می‌گویند: «او به دروغ این  را  نسبت داده !» بگو: «اگر راست می‌گویید، شما هم ده سوره ساختگی همانند این قرآن بیاورید؛ و تمام کسانی را که می‌توانید -غیر از خدا-  دعوت کنید!»,s11.13,قرآن,books
ما آن را قرآنی عربی نازل کردیم، شاید شما درک کنید !,s12.2,قرآن,books
ما بهترین سرگذشتها را از طریق این قرآن -که به تو وحی کردیم- بر تو بازگو می‌کنیم؛ و مسلّماً پیش از این، از آن خبر نداشتی!,s12.3,قرآن,books
اگر بوسیله قرآن، کوه‌ها به حرکت درآیند یا زمینها قطعه قطعه شوند، یا بوسیله آن با مردگان سخن گفته شود،  ولی همه کارها در اختیار خداست! آیا آنها که ایمان آورده‌اند نمی‌دانند که اگر خدا بخواهد همه مردم را  هدایت می‌کند ! و پیوسته بلاهای کوبنده‌ای بر کافران بخاطر اعمالشان وارد می‌شود، و یا بنزدیکی خانه آنها فرود می‌آید، تا وعده  خدا فرا رسد؛ به یقین خداوند در وعد؛ خود تخلّف نمی‌کند!,s13.31,قرآن,books
الر، این آیات کتاب، و قرآن مبین است.,s15.1,قرآن,books
ما قرآن را نازل کردیم؛ و ما بطور قطع نگهدار آنیم!,s15.9,قرآن,books
ما اینچنین  قرآن را به درون دلهای مجرمان راه می‌دهیم!,s15.12,قرآن,books
ما به تو سوره حمد و قرآن عظیم دادیم!,s15.87,قرآن,books
همانها که قرآن را تقسیم کردند !,s15.91,قرآن,books
ما قرآن را بر تو نازل نکردیم مگر برای اینکه آنچه را در آن اختلاف دارند، برای آنها روشن کنی؛ و  مایه هدایت و رحمت است برای قومی که ایمان می‌آورند!,s16.64,قرآن,books
هنگامی که قرآن می‌خوانی، از شرّ شیطان مطرود، به خدا پناه بر!,s16.98,قرآن,books
این قرآن، به راهی که استوارترین راه‌هاست، هدایت می‌کند؛ و به مؤمنانی که اعمال صالح انجام می‌دهند، بشارت می‌دهد که برای آنها پاداش بزرگی است.,s17.9,قرآن,books
ما در این قرآن، انواع بیانات مؤثر را آوردیم تا متذکر شوند! ولی  جز بر نفرتشان نمی‌افزاید.,s17.41,قرآن,books
و هنگامی که قرآن می‌خوانی، میان تو و آنها که به آخرت ایمان نمی‌آورند، حجاب ناپیدایی قرارمی‌دهیم؛,s17.45,قرآن,books
و بر دلهایشان پوششهایی، تا آن را نفهمند؛ و در گوشهایشان سنگینی؛ و هنگامی که پروردگارت را در قرآن به یگانگی یاد می‌کنی، آنها پشت می‌کنند و از تو روی بر می‌گردانند.,s17.46,قرآن,books
 زمانی را که به تو گفتیم: «پروردگارت احاطه کامل به مردم دارد؛  و ما آن رؤیایی را که به تو نشان دادیم، فقط برای آزمایش مردم بود؛ همچنین شجره ملعونه  را که در قرآن ذکر کرده‌ایم. ما آنها را بیم داده  می‌کنیم؛ اما جز طغیان عظیم، چیزی بر آنها نمی‌افزاید!»,s17.60,قرآن,books
نماز را از زوال خورشید  تا نهایت تاریکی شب  برپا دار؛ و همچنین قرآن فجر  را؛ چرا که قرآن فجر، مشهود  است!,s17.78,قرآن,books
و پاسی از شب را  قرآن  بخوان! این یک وظیفه اضافی برای توست؛ امید است پروردگارت تو را به مقامی در خور ستایش برانگیزد!,s17.79,قرآن,books
و از قرآن، آنچه شفا و رحمت است برای مؤمنان، نازل می‌کنیم؛ و ستمگران را جز خسران  نمی‌افزاید.,s17.82,قرآن,books
بگو: «اگر انسانها و پریان  اتفاق کنند که همانند این قرآن را بیاورند، همانند آن را نخواهند آورد؛ هر چند یکدیگر را  کمک کنند.,s17.88,قرآن,books
ما در این قرآن، برای مردم از هر چیز نمونه‌ای آوردیم ؛ اما بیشتر مردم  جز انکار، ابا داشتند!,s17.89,قرآن,books
و ما قرآن را بحق نازل کردیم؛ و بحق نازل شد؛ و تو را، جز بعنوان بشارت‌دهنده و بیم‌دهنده، نفرستادیم!,s17.105,قرآن,books
و قرآنی که آیاتش را از هم جدا کردیم، تا آن را با درنگ بر مردم بخوانی؛ و آن را بتدریج نازل کردیم.,s17.106,قرآن,books
و در این قرآن، از هر گونه مثلی برای مردم بیان کرده‌ایم؛ ولی انسان بیش از هر چیز، به مجادله می‌پردازد!,s18.54,قرآن,books
ما قرآن را بر تو نازل نکردیم که خود را به زحمت بیفکنی!,s20.2,قرآن,books
و این گونه آن را قرآنی عربی  نازل کردیم، و انواع وعیدها  را در آن بازگو نمودیم، شاید تقوا پیشه کنند؛ یا برای آنان تذکّری پدید آورد!,s20.113,قرآن,books
پس بلندمرتبه است خداوندی که سلطان حقّ است! پس نسبت به  قرآن عجله مکن، پیش از آنکه وحی آن بر تو تمام شود؛ و بگو: «پروردگارا! علم مرا افزون کن!»,s20.114,قرآن,books
کافران همواره در باره قرآن در شکّ هستند، تا آنکه روز قیامت بطور ناگهانی فرارسد، یا عذاب روز عقیم  به سراغشان آید!,s22.55,قرآن,books
و اگر حق از هوسهای آنها پیروی کند، آسمانها و زمین و همه کسانی که در آنها هستند تباه می‌شوند! ولی ما قرآنی به آنها دادیم که مایه یادآوری  برای آنهاست، امّا آنان از  یادآوریشان  رویگردانند!,s23.71,قرآن,books
زوال ناپذیر و پر برکت است کسی که قرآن را بر بنده‌اش نازل کرد تا بیم‌دهنده جهانیان باشد.,s25.1,قرآن,books
و پیامبر عرضه داشت: «پروردگارا! قوم من قرآن را رها کردند».,s25.30,قرآن,books
و کافران گفتند: «چرا قرآن یکجا بر او نازل نمی‌شود؟!» این بخاطر آن است که قلب تو را بوسیله آن محکم داریم، و  آن را به تدریج بر تو خواندیم.,s25.32,قرآن,books
 این گونه  قرآن را در دلهای مجرمان وارد می‌کنیم!,s26.200,قرآن,books
طس - این آیات قرآن و کتاب مبین است،,s27.1,قرآن,books
به یقین این قرآن از سوی حکیم و دانایی بر تو القا می‌شود.,s27.6,قرآن,books
این قرآن اکثر چیزهایی را که بنی اسرائیل در آن اختلاف دارند برای آنان بیان می‌کند؛,s27.76,قرآن,books
و اینکه قرآن را تلاوت کنم! هر کس هدایت شود بسود خود هدایت شده؛ و هر کس گمراه گردد  بگو: «من فقط از انذارکنندگانم!»,s27.92,قرآن,books
ما آیات قرآن را یکی پس از دیگری برای آنان آوردیم شاید متذکّر شوند!,s28.51,قرآن,books
آن کس که قرآن را بر تو فرض کرد، تو را به جایگاهت  بازمی‌گرداند! بگو: «پروردگار من از همه بهتر می‌داند چه کسی  هدایت آورده، و چه کسی در گمراهی آشکار است!»,s28.85,قرآن,books
ما برای مردم در این قرآن از هر گونه مثال و مطلبی بیان کردیم؛ و اگر آیه‌ای برای آنان بیاوری، کافران می‌گویند: «شما اهل باطلید !»,s30.58,قرآن,books
کافران گفتند: «ما هرگز به این قرآن و کتابهای دیگری که پیش از آن بوده ایمان نخواهیم آورد!» اگر ببینی هنگامی که این ستمگران در پیشگاه پروردگارشان  نگه داشته شده‌اند در حالی که هر کدام گناه خود را به گردن دیگری می‌اندازد ! مستضعفان به مستکبران می‌گویند: «اگر شما نبودید ما مؤمن بودیم!»,s34.31,قرآن,books
سوگند به قرآن حکیم.,s36.2,قرآن,books
این قرآنی است که از سوی خداوند عزیز و رحیم نازل شده است‌,s36.5,قرآن,books
ما هرگز شعر به او  نیاموختیم، و شایسته او نیست ؛ این  فقط ذکر و قرآن مبین است!,s36.69,قرآن,books
ص، سوگند به قرآنی که دارای ذکر است .,s38.1,قرآن,books
آیا از میان همه ما، قرآن تنها بر او  نازل شده؟!» آنها در حقیقت در اصل وحی من تردید دارند، بلکه آنان هنوز عذاب الهی را نچشیده‌اند !,s38.8,قرآن,books
ما برای مردم در این قرآن از هر نوع مثَلی زدیم، شاید متذکّر شوند.,s39.27,قرآن,books
قرآنی است فصیح و خالی از هر گونه کجی و نادرستی، شاید آنان پرهیزگاری پیشه کنند!,s39.28,قرآن,books
قرآنی که بشارت دهنده و بیم دهنده است؛ ولی بیشتر آنان روی گردان شدند؛ از این رو چیزی نمی‌شنوند!,s41.4,قرآن,books
کافران گفتند: «گوش به این قرآن فراندهید؛ و به هنگام تلاوت آن جنجال کنید، شاید پیروز شوید!»,s41.26,قرآن,books
هرگاه آن را قرآنی عجمی قرار می‌دادیم حتماً می‌گفتند: «چرا آیاتش روشن نیست؟! قرآن عجمی از پیغمبری عربی؟!» بگو: «این  برای کسانی که ایمان آورده‌اند هدایت و درمان است؛ ولی کسانی که ایمان نمی‌آورند، در گوشهایشان سنگینی است و گویی نابینا هستند و آن را نمی‌بینند؛ آنها  از راه دور صدا زده می‌شوند!»,s41.44,قرآن,books
بگو: «به من خبر دهید اگر این قرآن از سوی خداوند باشد و شما به آن کافر شوید، چه کسی گمراهتر خواهد بود از کسی که در مخالفت شدیدی قرار دارد؟!,s41.52,قرآن,books
و این گونه قرآنی عربی  را بر تو وحی کردیم تا «امّ‌القری»  و مردم پیرامون آن را انذار کنی و آنها را از روزی که همه خلایق در آن روز جمع می‌شوند و شکّ و تردید در آن نیست بترسانی؛ گروهی در بهشتند و گروهی در آتش سوزان!,s42.7,قرآن,books
که ما آن را قرآنی فصیح و عربی قرار دادیم، شاید شما  درک کنید!,s43.3,قرآن,books
و گفتند: «چرا این قرآن بر مرد بزرگ  از این دو شهر  ناز ل نشده است؟!»,s43.31,قرآن,books
بگو: «به من خبر دهید اگر این قرآن از سوی خدا باشد و شما به آن کافر شوید، در حالی که شاهدی از بنی اسرائیل بر آن شهادت دهد، و او ایمان آورد و شما استکبار کنید ؟! خداوند گروه ستمگر را هدایت نمی‌کند!»,s46.10,قرآن,books
 هنگامی که گروهی از جنّ را به سوی تو متوجّه ساختیم که قرآن را بشنوند؛ وقتی حضور یافتند به یکدیگر گفتند: «خاموش باشید و بشنوید!» و هنگامی که پایان گرفت، به سوی قوم خود بازگشتند و آنها را بیم دادند!,s46.29,قرآن,books
آیا آنها در قرآن تدبّر نمی‌کنند، یا بر دلهایشان قفل نهاده شده است؟!,s47.24,قرآن,books
ق، سوگند به قرآن مجید !,s50.1,قرآن,books
ما به آنچه آنها می‌گویند آگاهتریم، و تو مأمور به اجبار آنها  نیستی؛ پس بوسیله قرآن، کسانی را که از عذاب من می‌ترسند متذکّر ساز !,s50.45,قرآن,books
یا می‌گویند: «قرآن را به خدا افترا بسته»، ولی آنان ایمان ندارند.,s52.33,قرآن,books
ما قرآن را برای تذکّر آسان ساختیم؛ آیا کسی هست که متذکّر شود؟!,s54.17,قرآن,books
ما قرآن را برای تذکّر آسان ساختیم؛ آیا کسی هست که متذکّر شود!,s54.22,قرآن,books
ما قرآن را برای یادآوری آسان ساختیم؛ آیا کسی هست که متذکّر شود؟!,s54.32,قرآن,books
ما قرآن را برای یادآوری آسان ساختیم؛ آیا کسی هست که متذکّر شود؟!,s54.40,قرآن,books
قرآن را تعلیم فرمود،,s55.2,قرآن,books
که آن، قرآن کریمی است،,s56.77,قرآن,books
اگر این قرآن را بر کوهی نازل می‌کردیم، می‌دیدی که در برابر آن خاشع می‌شود و از خوف خدا می‌شکافد! اینها مثالهایی است که برای مردم می‌زنیم، شاید در آن بیندیشید!,s59.21,قرآن,books
نزدیک است کافران هنگامی که آیات قرآن را می‌شنوند با چشم‌زخم خود تو را از بین ببرند، و می‌گویند: «او دیوانه است!»,s68.51,قرآن,books
که این قرآن گفتار رسول بزرگواری است،,s69.40,قرآن,books
بگو: به من وحی شده است که جمعی از جنّ به سخنانم گوش فراداده‌اند، سپس گفته‌اند: «ما قرآن عجیبی شنیده‌ایم...,s72.1,قرآن,books
و اینکه ما هنگامی که هدایت قرآن را شنیدیم به آن ایمان آوردیم؛ و هر کس به پروردگارش ایمان بیاورد، نه از نقصان می‌ترسد و نه از ظلم!,s72.13,قرآن,books
یا بر نصف آن بیفزا، و قرآن را با دقّت و تأمّل بخوان؛,s73.4,قرآن,books
پروردگارت می‌داند که تو و گروهی از آنها که با تو هستند نزدیک دو سوم از شب یا نصف یا ثلث آن را به پا می‌خیزند؛ خداوند شب و روز را اندازه‌گیری می‌کند؛ او می‌داند که شما نمی‌توانید مقدار آن را  اندازه‌گیری کنید ، پس شما را بخشید؛ اکنون آنچه برای شما میسّر است قرآن بخوانید او می‌داند بزودی گروهی از شما بیمار می‌شوند، و گروهی دیگر برای به دست آوردن فضل الهی  به سفر می‌روند، و گروهی دیگر در راه خدا جهاد می‌کنند ، پس به اندازه‌ای که برای شما ممکن است از آن تلاوت کنید و نماز را بر پا دارید و زکات بپردازید و به خدا «قرض الحسنه» دهید  و  آنچه را از کارهای نیک برای خود از پیش می‌فرستید نزد خدا به بهترین وجه و بزرگترین پاداش خواهید یافت؛ و از خدا آمرزش بطلبید که خداوند آمرزنده و مهربان است!,s73.20,قرآن,books
مسلّماً ما قرآن را بر تو نازل کردیم!,s76.23,قرآن,books
این قرآن چیزی جز تذکّری برای جهانیان نیست،,s81.27,قرآن,books
و هنگامی که قرآن بر آنها خوانده می‌شود سجده نمی‌کنند؟!,s84.21,قرآن,books
 بلکه قرآن باعظمت است...,s85.21,قرآن,books
اما این شما هستید که یکدیگر را می‌کشید و جمعی از خودتان را از سرزمینشان بیرون می‌کنید؛ و در این گناه و تجاوز، به یکدیگر کمک می‌نمایید؛  در حالی که اگر بعضی از آنها به صورت اسیران نزد شما آیند، فدیه می‌دهید و آنان را آزاد می‌سازید! با اینکه بیرون ساختن آنان بر شما حرام بود. آیا به بعضی از دستورات کتاب آسمانی ایمان می‌آورید، و به بعضی کافر می‌شوید؟! برای کسی از شما که این عمل  را انجام دهد، جز رسوایی در این جهان، چیزی نخواهد بود، و روز رستاخیز به شدیدترین عذابها گرفتار می‌شوند. و خداوند از آنچه انجام می‌دهید غافل نیست.,s2.85,تورات,books
و  زمانی را که از شما پیمان گرفتیم؛ و کوه طور را بالای سر شما برافراشتیم؛  «این دستوراتی را که به شما داده‌ایم محکم بگیرید، و درست بشنوید!» آنها گفتند: «شنیدیم؛ ولی مخالفت کردیم.» و دلهای آنها، بر اثر کفرشان، با محبت گوساله آمیخته شد. بگو: «ایمان شما، چه فرمان بدی به شما می‌دهد، اگر ایمان دارید!»,s2.93,تورات,books
 کتاب را بحق بر تو نازل کرد، که با نشانه‌های کتب پیشین، منطبق است؛ و «تورات» و «انجیل» را.,s3.3,تورات,books
و به او، کتاب و دانش و تورات و انجیل، می‌آموزد.,s3.48,تورات,books
و آنچه را پیش از من از تورات بوده، تصدیق می‌کنم؛ و  تا پاره‌ای از چیزهایی را که  بر شما حرام شده،  حلال کنم؛ و نشانه‌ای از طرف پروردگار شما، برایتان آورده‌ام؛ پس از خدا بترسید، و مرا اطاعت کنید!,s3.50,تورات,books
ای اهل کتاب! چرا درباره ابراهیم، گفتگو و نزاع می‌کنید ؟! در حالی که تورات و انجیل، بعد از او نازل شده است! آیا اندیشه نمی‌کنید؟!,s3.65,تورات,books
همه غذاها  بر بنی اسرائیل حلال بود، جز آنچه اسرائیل ، پیش از نزول تورات، بر خود تحریم کرده بود؛  بگو: «اگر راست می‌گویید تورات را بیاورید و بخوانید! »,s3.93,تورات,books
چگونه تو را به داوری می‌طلبند؟! در حالی که تورات نزد ایشان است؛ و در آن، حکم خدا هست.  پس از داوری‌خواستن از حکم تو،  روی می گردانند؟! آنها مؤمن نیستند.,s5.43,تورات,books
ما تورات را نازل کردیم در حالی که در آن، هدایت و نور بود؛ و پیامبران، که در برابر فرمان خدا تسلیم بودند، با آن برای یهود حکم می‌کردند؛ و  علما و دانشمندان به این کتاب که به آنها سپرده شده و بر آن گواه بودند، داوری می‌نمودند. بنابر این،  از مردم نهراسید! و از من بترسید! و آیات مرا به بهای ناچیزی نفروشید! و آنها که به احکامی که خدا نازل کرده حکم نمی‌کنند، کافرند.,s5.44,تورات,books
و بدنبال آنها ، عیسی بن مریم را فرستادیم در حالی که کتاب تورات را که پیش از او فرستاده شده بود تصدیق داشت؛ و انجیل را به او دادیم که در آن، هدایت و نور بود؛ و  تورات را، که قبل از آن بود، تصدیق می‌کرد؛ و هدایت و موعظه‌ای برای پرهیزگاران بود.,s5.46,تورات,books
و اگر آنان، تورات و انجیل و آنچه را از سوی پروردگارشان بر آنها نازل شده  برپا دارند، از آسمان و زمین، روزی خواهند خورد؛ جمعی از آنها، معتدل و میانه‌رو هستند، ولی بیشترشان اعمال بدی انجام می‌دهند.,s5.66,تورات,books
ای اهل کتاب! شما هیچ آیین صحیحی ندارید، مگر اینکه تورات و انجیل و آنچه را از طرف پروردگارتان بر شما نازل شده است، برپا دارید. ولی آنچه بر تو از سوی پروردگارت نازل شده،  بر طغیان و کفر بسیاری از آنها می‌افزاید. بنابر این، از این قوم کافر،  غمگین مباش!,s5.68,تورات,books
 هنگامی را که خداوند به عیسی بن مریم گفت: «یاد کن نعمتی را که به تو و مادرت بخشیدم! زمانی که تو را با» روح القدس «تقویت کردم؛ که در گاهواره و به هنگام بزرگی، با مردم سخن می‌گفتی؛ و هنگامی که کتاب و حکمت و تورات و انجیل را به تو آموختم؛ و هنگامی که به فرمان من، از گل چیزی بصورت پرنده می‌ساختی، و در آن می‌دمیدی، و به فرمان من، پرنده‌ای می‌شد؛ و کور مادرزاد، و مبتلا به بیماری پیسی را به فرمان من، شفا می‌دادی؛ و مردگان را  به فرمان من زنده می‌کردی؛ و هنگامی که بنی اسرائیل را از آسیب رساندن به تو، بازداشتم؛ در آن موقع که دلایل روشن برای آنها آوردی، ولی جمعی از کافران آنها گفتند: اینها جز سحر آشکار نیست!»,s5.110,تورات,books
همانها که از فرستاده ، پیامبر «امّی» پیروی می‌کنند؛ پیامبری که صفاتش را، در تورات و انجیلی که نزدشان است، می‌یابند؛ آنها را به معروف دستور می‌دهد، و از منکر باز میدارد؛ اشیار پاکیزه را برای آنها حلال می‌شمرد، و ناپاکیها را تحریم می کند؛ و بارهای سنگین، و زنجیرهایی را که بر آنها بود،  بر می‌دارد، پس کسانی که به او ایمان آوردند، و حمایت و یاریش کردند، و از نوری که با او نازل شده پیروی نمودند، آنان رستگارانند.,s7.157,تورات,books
خداوند از مؤمنان، جانها و اموالشان را خریداری کرده، که  بهشت برای آنان باشد؛  در راه خدا پیکار می‌کنند، می‌کشند و کشته می‌شوند؛ این وعده حقّی است بر او، که در تورات و انجیل و قرآن ذکر فرموده؛ و چه کسی از خدا به عهدش وفادارتر است؟! اکنون بشارت باد بر شما، به داد و ستدی که با خدا کرده‌اید؛ و این است آن پیروزی بزرگ!,s9.111,تورات,books
و پیش از آن، کتاب موسی که پیشوا و رحمت بود ، و این کتاب هماهنگ با نشانه‌های تورات است در حالی که به زبان عربی و فصیح و گویاست، تا ظالمان را بیم دهد و برای نیکوکاران بشارتی باشد!,s46.12,تورات,books
محمّد  فرستاده خداست؛ و کسانی که با او هستند در برابر کفّار سرسخت و شدید، و در میان خود مهربانند؛ پیوسته آنها را در حال رکوع و سجود می‌بینی در حالی که همواره فضل خدا و رضای او را می‌طلبند؛ نشانه آنها در صورتشان از اثر سجده نمایان است؛ این توصیف آنان در تورات و توصیف آنان در انجیل است، همانند زراعتی که جوانه‌های خود را خارج ساخته، سپس به تقویت آن پرداخته تا محکم شده و بر پای خود ایستاده است و بقدری نموّ و رشد کرده که زارعان را به شگفتی وامی‌دارد؛ این برای آن است که کافران را به خشم آورد  کسانی از آنها را که ایمان آورده و کارهای شایسته انجام داده‌اند، خداوند وعده آمرزش و اجر عظیمی داده است.,s48.29,تورات,books
کسانی که مکلف به تورات شدند ولی حق آن را ادا نکردند، مانند درازگوشی هستند که کتابهایی حمل می‌کند، ! گروهی که آیات خدا را انکار کردند مثال بدی دارند، و خداوند قوم ستمگر را هدایت نمی‌کند!,s62.5,تورات,books
 کتاب را بحق بر تو نازل کرد، که با نشانه‌های کتب پیشین، منطبق است؛ و «تورات» و «انجیل» را.,s3.3,انجیل,books
و به او، کتاب و دانش و تورات و انجیل، می‌آموزد.,s3.48,انجیل,books
ای اهل کتاب! چرا درباره ابراهیم، گفتگو و نزاع می‌کنید ؟! در حالی که تورات و انجیل، بعد از او نازل شده است! آیا اندیشه نمی‌کنید؟!,s3.65,انجیل,books
و بدنبال آنها ، عیسی بن مریم را فرستادیم در حالی که کتاب تورات را که پیش از او فرستاده شده بود تصدیق داشت؛ و انجیل را به او دادیم که در آن، هدایت و نور بود؛ و  تورات را، که قبل از آن بود، تصدیق می‌کرد؛ و هدایت و موعظه‌ای برای پرهیزگاران بود.,s5.46,انجیل,books
اهل انجیل  نیز باید به آنچه خداوند در آن نازل کرده حکم کنند! و کسانی که بر طبق آنچه خدا نازل کرده حکم نمی‌کنند، فاسقند.,s5.47,انجیل,books
و اگر آنان، تورات و انجیل و آنچه را از سوی پروردگارشان بر آنها نازل شده  برپا دارند، از آسمان و زمین، روزی خواهند خورد؛ جمعی از آنها، معتدل و میانه‌رو هستند، ولی بیشترشان اعمال بدی انجام می‌دهند.,s5.66,انجیل,books
ای اهل کتاب! شما هیچ آیین صحیحی ندارید، مگر اینکه تورات و انجیل و آنچه را از طرف پروردگارتان بر شما نازل شده است، برپا دارید. ولی آنچه بر تو از سوی پروردگارت نازل شده،  بر طغیان و کفر بسیاری از آنها می‌افزاید. بنابر این، از این قوم کافر،  غمگین مباش!,s5.68,انجیل,books
 هنگامی را که خداوند به عیسی بن مریم گفت: «یاد کن نعمتی را که به تو و مادرت بخشیدم! زمانی که تو را با» روح القدس «تقویت کردم؛ که در گاهواره و به هنگام بزرگی، با مردم سخن می‌گفتی؛ و هنگامی که کتاب و حکمت و تورات و انجیل را به تو آموختم؛ و هنگامی که به فرمان من، از گل چیزی بصورت پرنده می‌ساختی، و در آن می‌دمیدی، و به فرمان من، پرنده‌ای می‌شد؛ و کور مادرزاد، و مبتلا به بیماری پیسی را به فرمان من، شفا می‌دادی؛ و مردگان را  به فرمان من زنده می‌کردی؛ و هنگامی که بنی اسرائیل را از آسیب رساندن به تو، بازداشتم؛ در آن موقع که دلایل روشن برای آنها آوردی، ولی جمعی از کافران آنها گفتند: اینها جز سحر آشکار نیست!»,s5.110,انجیل,books
همانها که از فرستاده ، پیامبر «امّی» پیروی می‌کنند؛ پیامبری که صفاتش را، در تورات و انجیلی که نزدشان است، می‌یابند؛ آنها را به معروف دستور می‌دهد، و از منکر باز میدارد؛ اشیار پاکیزه را برای آنها حلال می‌شمرد، و ناپاکیها را تحریم می کند؛ و بارهای سنگین، و زنجیرهایی را که بر آنها بود،  بر می‌دارد، پس کسانی که به او ایمان آوردند، و حمایت و یاریش کردند، و از نوری که با او نازل شده پیروی نمودند، آنان رستگارانند.,s7.157,انجیل,books
خداوند از مؤمنان، جانها و اموالشان را خریداری کرده، که  بهشت برای آنان باشد؛  در راه خدا پیکار می‌کنند، می‌کشند و کشته می‌شوند؛ این وعده حقّی است بر او، که در تورات و انجیل و قرآن ذکر فرموده؛ و چه کسی از خدا به عهدش وفادارتر است؟! اکنون بشارت باد بر شما، به داد و ستدی که با خدا کرده‌اید؛ و این است آن پیروزی بزرگ!,s9.111,انجیل,books
